framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
pytorch,123,10,9,1,0,1959,train/contempt/15_image0038399.jpg
pytorch,123,10,9,1,1,7554,train/neutral/5_ffhq_4721.png
pytorch,123,10,9,1,2,1576,train/contempt/10_image0039436.jpg
pytorch,123,10,9,1,3,2138,train/contempt/5_ffhq_44.png
pytorch,123,10,9,1,4,5691,train/happy/15_ffhq_2916.png
pytorch,123,10,9,1,5,4346,train/fear/15_image0033682.jpg
pytorch,123,10,9,1,6,6257,train/happy/5_ffhq_4232.png
pytorch,123,10,9,1,7,6401,train/neutral/10_ffhq_1400.png
pytorch,123,10,9,1,8,10057,train/surprise/5_image0027378.jpg
pytorch,123,10,9,1,9,2490,train/contempt/5_image0041356.jpg
pytorch,123,10,9,1,10,6471,train/neutral/10_ffhq_2130.png
pytorch,123,10,9,1,11,913,train/anger/5_image0009337.jpg
pytorch,123,10,9,1,12,8574,train/sad/5_image0005772.jpg
pytorch,123,10,9,1,13,5887,train/happy/15_ffhq_4950.png
pytorch,123,10,9,1,14,8649,train/sad/5_image0014675.jpg
pytorch,123,10,9,1,15,9089,train/surprise/10_image0016481.jpg
pytorch,123,10,9,1,16,4132,train/fear/10_image0039635.jpg
pytorch,123,10,9,1,17,6404,train/neutral/10_ffhq_1439.png
pytorch,123,10,9,1,18,4474,train/fear/15_image0037927.jpg
pytorch,123,10,9,1,19,8211,train/sad/15_image0016832.jpg
pytorch,123,10,9,1,20,1799,train/contempt/15_image0031479.jpg
pytorch,123,10,9,1,21,10006,train/surprise/5_image0022645.jpg
pytorch,123,10,9,1,22,1213,train/anger/5_image0028289.jpg
pytorch,123,10,9,1,23,6351,train/happy/5_ffhq_869.png
pytorch,123,10,9,1,24,2320,train/contempt/5_image0035671.jpg
pytorch,123,10,9,1,25,4967,train/fear/5_image0038922.jpg
pytorch,123,10,9,1,26,4846,train/fear/5_image0035689.jpg
pytorch,123,10,9,1,27,3872,train/fear/10_image0030923.jpg
pytorch,123,10,9,1,28,6416,train/neutral/10_ffhq_1568.png
pytorch,123,10,9,1,29,4262,train/fear/15_image0026620.jpg
pytorch,123,10,9,1,30,2672,train/disgust/10_image0032562.jpg
pytorch,123,10,9,1,31,30,train/anger/10_image0004345.jpg
pytorch,123,10,9,2,0,501,train/anger/15_image0010849.jpg
pytorch,123,10,9,2,1,6849,train/neutral/15_ffhq_1613.png
pytorch,123,10,9,2,2,4616,train/fear/5_image0004079.jpg
pytorch,123,10,9,2,3,4724,train/fear/5_image0030503.jpg
pytorch,123,10,9,2,4,1274,train/anger/5_image0030737.jpg
pytorch,123,10,9,2,5,8846,train/sad/5_image0026721.jpg
pytorch,123,10,9,2,6,6203,train/happy/5_ffhq_3612.png
pytorch,123,10,9,2,7,6384,train/neutral/10_ffhq_1177.png
pytorch,123,10,9,2,8,8817,train/sad/5_image0025164.jpg
pytorch,123,10,9,2,9,313,train/anger/10_image0025093.jpg
pytorch,123,10,9,2,10,2056,train/contempt/15_image0041279.jpg
pytorch,123,10,9,2,11,919,train/anger/5_image0010050.jpg
pytorch,123,10,9,2,12,10149,train/surprise/5_image0031970.jpg
pytorch,123,10,9,2,13,4599,train/fear/15_image0040861.jpg
pytorch,123,10,9,2,14,4329,train/fear/15_image0033028.jpg
pytorch,123,10,9,2,15,4891,train/fear/5_image0036986.jpg
pytorch,123,10,9,2,16,8002,train/sad/10_image0027835.jpg
pytorch,123,10,9,2,17,5449,train/happy/10_ffhq_550.png
pytorch,123,10,9,2,18,2173,train/contempt/5_image0016388.jpg
pytorch,123,10,9,2,19,5765,train/happy/15_ffhq_3682.png
pytorch,123,10,9,2,20,6156,train/happy/5_ffhq_3162.png
pytorch,123,10,9,2,21,6623,train/neutral/10_ffhq_4225.png
pytorch,123,10,9,2,22,783,train/anger/15_image0028071.jpg
pytorch,123,10,9,2,23,7410,train/neutral/5_ffhq_2741.png
pytorch,123,10,9,2,24,366,train/anger/10_image0027554.jpg
pytorch,123,10,9,2,25,7866,train/sad/10_image0020599.jpg
pytorch,123,10,9,2,26,3268,train/disgust/15_image0040190.jpg
pytorch,123,10,9,2,27,4448,train/fear/15_image0036971.jpg
pytorch,123,10,9,2,28,5991,train/happy/5_ffhq_1372.png
pytorch,123,10,9,2,29,6462,train/neutral/10_ffhq_2028.png
pytorch,123,10,9,2,30,2633,train/disgust/10_image0028636.jpg
pytorch,123,10,9,2,31,662,train/anger/15_image0022532.jpg
pytorch,123,10,9,3,0,4777,train/fear/5_image0032978.jpg
pytorch,123,10,9,3,1,1624,train/contempt/10_image0041116.jpg
pytorch,123,10,9,3,2,9476,train/surprise/15_image0010710.jpg
pytorch,123,10,9,3,3,7657,train/neutral/5_ffhq_814.png
pytorch,123,10,9,3,4,9223,train/surprise/10_image0028922.jpg
pytorch,123,10,9,3,5,9258,train/surprise/10_image0031363.jpg
pytorch,123,10,9,3,6,6741,train/neutral/10_ffhq_5605.png
pytorch,123,10,9,3,7,3019,train/disgust/15_image0018451.jpg
pytorch,123,10,9,3,8,343,train/anger/10_image0026616.jpg
pytorch,123,10,9,3,9,4422,train/fear/15_image0036305.jpg
pytorch,123,10,9,3,10,9204,train/surprise/10_image0027579.jpg
pytorch,123,10,9,3,11,135,train/anger/10_image0016211.jpg
pytorch,123,10,9,3,12,3290,train/disgust/15_image0040890.jpg
pytorch,123,10,9,3,13,6466,train/neutral/10_ffhq_2078.png
pytorch,123,10,9,3,14,4458,train/fear/15_image0037228.jpg
pytorch,123,10,9,3,15,4580,train/fear/15_image0040527.jpg
pytorch,123,10,9,3,16,5235,train/happy/10_ffhq_2722.png
pytorch,123,10,9,3,17,9969,train/surprise/5_image0018883.jpg
pytorch,123,10,9,3,18,8678,train/sad/5_image0016713.jpg
pytorch,123,10,9,3,19,2662,train/disgust/10_image0031612.jpg
pytorch,123,10,9,3,20,415,train/anger/10_image0029819.jpg
pytorch,123,10,9,3,21,9337,train/surprise/10_image0034369.jpg
pytorch,123,10,9,3,22,7583,train/neutral/5_ffhq_5087.png
pytorch,123,10,9,3,23,524,train/anger/15_image0013193.jpg
pytorch,123,10,9,3,24,3635,train/disgust/5_image0038902.jpg
pytorch,123,10,9,3,25,6444,train/neutral/10_ffhq_1836.png
pytorch,123,10,9,3,26,10007,train/surprise/5_image0022659.jpg
pytorch,123,10,9,3,27,437,train/anger/10_image0030693.jpg
pytorch,123,10,9,3,28,6365,train/happy/5_image0031673.jpg
pytorch,123,10,9,3,29,9503,train/surprise/15_image0016090.jpg
pytorch,123,10,9,3,30,8544,train/sad/5_image0002304.jpg
pytorch,123,10,9,3,31,5732,train/happy/15_ffhq_3366.png
