framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
keras,2026,5,4,1,0,9079,train/surprise/10_image0015199.jpg
keras,2026,5,4,1,1,519,train/anger/15_image0012944.jpg
keras,2026,5,4,1,2,2258,train/contempt/5_image0032522.jpg
keras,2026,5,4,1,3,7184,train/neutral/15_ffhq_663.png
keras,2026,5,4,1,4,3287,train/disgust/15_image0040820.jpg
keras,2026,5,4,1,5,6150,train/happy/5_ffhq_3120.png
keras,2026,5,4,1,6,3244,train/disgust/15_image0039372.jpg
keras,2026,5,4,1,7,8918,train/sad/5_image0029406.jpg
keras,2026,5,4,1,8,5341,train/happy/10_ffhq_3892.png
keras,2026,5,4,1,9,28,train/anger/10_image0004099.jpg
keras,2026,5,4,1,10,9687,train/surprise/15_image0031390.jpg
keras,2026,5,4,1,11,493,train/anger/15_image0009551.jpg
keras,2026,5,4,1,12,5275,train/happy/10_ffhq_3096.png
keras,2026,5,4,1,13,4454,train/fear/15_image0037073.jpg
keras,2026,5,4,1,14,8046,train/sad/10_image0029341.jpg
keras,2026,5,4,1,15,2630,train/disgust/10_image0028106.jpg
keras,2026,5,4,1,16,6409,train/neutral/10_ffhq_1487.png
keras,2026,5,4,1,17,74,train/anger/10_image0010547.jpg
keras,2026,5,4,1,18,2545,train/contempt/5_image0042385.jpg
keras,2026,5,4,1,19,1683,train/contempt/10_image0042179.jpg
keras,2026,5,4,1,20,1767,train/contempt/15_image0024541.jpg
keras,2026,5,4,1,21,7004,train/neutral/15_ffhq_375.png
keras,2026,5,4,1,22,10049,train/surprise/5_image0026756.jpg
keras,2026,5,4,1,23,5820,train/happy/15_ffhq_4239.png
keras,2026,5,4,1,24,8614,train/sad/5_image0010331.jpg
keras,2026,5,4,1,25,4219,train/fear/15_image0019701.jpg
keras,2026,5,4,1,26,3035,train/disgust/15_image0023136.jpg
keras,2026,5,4,1,27,8770,train/sad/5_image0022636.jpg
keras,2026,5,4,1,28,5536,train/happy/15_ffhq_1377.png
keras,2026,5,4,1,29,8670,train/sad/5_image0016355.jpg
keras,2026,5,4,1,30,3075,train/disgust/15_image0032404.jpg
keras,2026,5,4,1,31,2586,train/disgust/10_image0017513.jpg
keras,2026,5,4,2,0,9031,train/surprise/10_image0005712.jpg
keras,2026,5,4,2,1,5061,train/fear/5_image0040941.jpg
keras,2026,5,4,2,2,6620,train/neutral/10_ffhq_4206.png
keras,2026,5,4,2,3,8188,train/sad/15_image0014914.jpg
keras,2026,5,4,2,4,3733,train/disgust/5_image0041804.jpg
keras,2026,5,4,2,5,5240,train/happy/10_ffhq_2749.png
keras,2026,5,4,2,6,239,train/anger/10_image0021533.jpg
keras,2026,5,4,2,7,4846,train/fear/5_image0035689.jpg
keras,2026,5,4,2,8,8637,train/sad/5_image0013271.jpg
keras,2026,5,4,2,9,5699,train/happy/15_ffhq_299.png
keras,2026,5,4,2,10,4128,train/fear/10_image0039474.jpg
keras,2026,5,4,2,11,9551,train/surprise/15_image0021253.jpg
keras,2026,5,4,2,12,1355,train/contempt/10_image0023868.jpg
keras,2026,5,4,2,13,6855,train/neutral/15_ffhq_1668.png
keras,2026,5,4,2,14,4769,train/fear/5_image0032515.jpg
keras,2026,5,4,2,15,8611,train/sad/5_image0010204.jpg
keras,2026,5,4,2,16,7357,train/neutral/5_ffhq_2196.png
keras,2026,5,4,2,17,2196,train/contempt/5_image0022333.jpg
keras,2026,5,4,2,18,2139,train/contempt/5_ffhq_53.png
keras,2026,5,4,2,19,4809,train/fear/5_image0034914.jpg
