framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
keras,42,22,21,1,0,7793,train/sad/10_image0015146.jpg
keras,42,22,21,1,1,818,train/anger/15_image0029818.jpg
keras,42,22,21,1,2,9336,train/surprise/10_image0034334.jpg
keras,42,22,21,1,3,6916,train/neutral/15_ffhq_2286.png
keras,42,22,21,1,4,2219,train/contempt/5_image0028738.jpg
keras,42,22,21,1,5,5937,train/happy/15_ffhq_953.png
keras,42,22,21,1,6,3470,train/disgust/5_image0032266.jpg
keras,42,22,21,1,7,4068,train/fear/10_image0038015.jpg
keras,42,22,21,1,8,7960,train/sad/10_image0026195.jpg
keras,42,22,21,1,9,4120,train/fear/10_image0039237.jpg
keras,42,22,21,1,10,5090,train/happy/10_ffhq_1258.png
keras,42,22,21,1,11,1859,train/contempt/15_image0035080.jpg
keras,42,22,21,1,12,7292,train/neutral/5_ffhq_155.png
keras,42,22,21,1,13,8132,train/sad/15_image0008508.jpg
keras,42,22,21,1,14,2826,train/disgust/10_image0038482.jpg
keras,42,22,21,1,15,4735,train/fear/5_image0030980.jpg
keras,42,22,21,1,16,7483,train/neutral/5_ffhq_4069.png
keras,42,22,21,1,17,3830,train/fear/10_image0024525.jpg
keras,42,22,21,1,18,1945,train/contempt/15_image0038120.jpg
keras,42,22,21,1,19,5423,train/happy/10_ffhq_4769.png
keras,42,22,21,1,20,1340,train/contempt/10_image0020708.jpg
keras,42,22,21,1,21,3687,train/disgust/5_image0041025.jpg
keras,42,22,21,1,22,3383,train/disgust/5_image0008547.jpg
keras,42,22,21,1,23,8012,train/sad/10_image0028389.jpg
keras,42,22,21,1,24,4652,train/fear/5_image0018032.jpg
keras,42,22,21,1,25,6491,train/neutral/10_ffhq_2309.png
keras,42,22,21,1,26,4656,train/fear/5_image0018573.jpg
keras,42,22,21,1,27,3185,train/disgust/15_image0037390.jpg
keras,42,22,21,1,28,7977,train/sad/10_image0026972.jpg
keras,42,22,21,1,29,8836,train/sad/5_image0026215.jpg
keras,42,22,21,1,30,8672,train/sad/5_image0016404.jpg
keras,42,22,21,1,31,4844,train/fear/5_image0035678.jpg
keras,42,22,21,2,0,9271,train/surprise/10_image0031984.jpg
keras,42,22,21,2,1,4963,train/fear/5_image0038814.jpg
keras,42,22,21,2,2,4726,train/fear/5_image0030556.jpg
keras,42,22,21,2,3,6820,train/neutral/15_ffhq_1238.png
keras,42,22,21,2,4,5492,train/happy/10_ffhq_943.png
keras,42,22,21,2,5,9512,train/surprise/15_image0017807.jpg
keras,42,22,21,2,6,7713,train/sad/10_image0005091.jpg
keras,42,22,21,2,7,9202,train/surprise/10_image0027455.jpg
keras,42,22,21,2,8,1633,train/contempt/10_image0041256.jpg
keras,42,22,21,2,9,6239,train/happy/5_ffhq_4011.png
keras,42,22,21,2,10,8446,train/sad/15_image0028230.jpg
keras,42,22,21,2,11,1598,train/contempt/10_image0040572.jpg
keras,42,22,21,2,12,261,train/anger/10_image0022562.jpg
