framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
keras,123,5,4,1,0,2019,train/contempt/15_image0040216.jpg
keras,123,5,4,1,1,4154,train/fear/10_image0040265.jpg
keras,123,5,4,1,2,4802,train/fear/5_image0034808.jpg
keras,123,5,4,1,3,8143,train/sad/15_image0010331.jpg
keras,123,5,4,1,4,3840,train/fear/10_image0026329.jpg
keras,123,5,4,1,5,9354,train/surprise/10_image0034878.jpg
keras,123,5,4,1,6,1218,train/anger/5_image0028562.jpg
keras,123,5,4,1,7,801,train/anger/15_image0028825.jpg
keras,123,5,4,1,8,2385,train/contempt/5_image0037998.jpg
keras,123,5,4,1,9,7114,train/neutral/15_ffhq_4878.png
keras,123,5,4,1,10,213,train/anger/10_image0020296.jpg
keras,123,5,4,1,11,8693,train/sad/5_image0017831.jpg
keras,123,5,4,1,12,9765,train/surprise/15_image0033468.jpg
keras,123,5,4,1,13,8969,train/surprise/10_ffhq_267.png
keras,123,5,4,1,14,8336,train/sad/15_image0024043.jpg
keras,123,5,4,1,15,997,train/anger/5_image0018487.jpg
keras,123,5,4,1,16,6359,train/happy/5_ffhq_949.png
keras,123,5,4,1,17,6191,train/happy/5_ffhq_35.png
keras,123,5,4,1,18,8466,train/sad/15_image0028817.jpg
keras,123,5,4,1,19,2002,train/contempt/15_image0039680.jpg
keras,123,5,4,1,20,2091,train/contempt/15_image0041854.jpg
keras,123,5,4,1,21,82,train/anger/10_image0011280.jpg
keras,123,5,4,1,22,3630,train/disgust/5_image0038790.jpg
keras,123,5,4,1,23,1419,train/contempt/10_image0032442.jpg
keras,123,5,4,1,24,585,train/anger/15_image0019020.jpg
keras,123,5,4,1,25,6793,train/neutral/10_image0015518.jpg
keras,123,5,4,1,26,6831,train/neutral/15_ffhq_1449.png
keras,123,5,4,1,27,8706,train/sad/5_image0018340.jpg
keras,123,5,4,1,28,914,train/anger/5_image0009439.jpg
keras,123,5,4,1,29,9825,train/surprise/15_image0034896.jpg
keras,123,5,4,1,30,4358,train/fear/15_image0034414.jpg
keras,123,5,4,1,31,9912,train/surprise/5_image0008953.jpg
keras,123,5,4,2,0,71,train/anger/10_image0010245.jpg
keras,123,5,4,2,1,1540,train/contempt/10_image0038011.jpg
keras,123,5,4,2,2,7207,train/neutral/15_ffhq_839.png
keras,123,5,4,2,3,2878,train/disgust/10_image0039821.jpg
keras,123,5,4,2,4,6172,train/happy/5_ffhq_3301.png
keras,123,5,4,2,5,3212,train/disgust/15_image0038482.jpg
keras,123,5,4,2,6,3922,train/fear/10_image0033644.jpg
keras,123,5,4,2,7,6352,train/happy/5_ffhq_88.png
keras,123,5,4,2,8,5748,train/happy/15_ffhq_3547.png
keras,123,5,4,2,9,6453,train/neutral/10_ffhq_1942.png
keras,123,5,4,2,10,2281,train/contempt/5_image0034083.jpg
keras,123,5,4,2,11,8724,train/sad/5_image0019213.jpg
keras,123,5,4,2,12,7065,train/neutral/15_ffhq_4299.png
keras,123,5,4,2,13,6756,train/neutral/10_ffhq_665.png
keras,123,5,4,2,14,8500,train/sad/15_image0029747.jpg
keras,123,5,4,2,15,1842,train/contempt/15_image0033749.jpg
keras,123,5,4,2,16,7038,train/neutral/15_ffhq_404.png
keras,123,5,4,2,17,660,train/anger/15_image0022500.jpg
keras,123,5,4,2,18,1080,train/anger/5_image0022966.jpg
keras,123,5,4,2,19,1039,train/anger/5_image0020904.jpg
keras,123,5,4,2,20,8452,train/sad/15_image0028391.jpg
keras,123,5,4,2,21,3318,train/disgust/15_image0041426.jpg
keras,123,5,4,2,22,7004,train/neutral/15_ffhq_375.png
keras,123,5,4,2,23,3430,train/disgust/5_image0026073.jpg
keras,123,5,4,2,24,2178,train/contempt/5_image0018332.jpg
keras,123,5,4,2,25,8510,train/sad/15_image0030134.jpg
keras,123,5,4,2,26,5163,train/happy/10_ffhq_1882.png
keras,123,5,4,2,27,3721,train/disgust/5_image0041566.jpg
keras,123,5,4,2,28,9266,train/surprise/10_image0031786.jpg
keras,123,5,4,2,29,8567,train/sad/5_image0005477.jpg
keras,123,5,4,2,30,418,train/anger/10_image0030128.jpg
keras,123,5,4,2,31,5114,train/happy/10_ffhq_1457.png
keras,123,5,4,3,0,6777,train/neutral/10_ffhq_856.png
keras,123,5,4,3,1,6089,train/happy/5_ffhq_2599.png
keras,123,5,4,3,2,65,train/anger/10_image0009337.jpg
keras,123,5,4,3,3,5722,train/happy/15_ffhq_330.png
keras,123,5,4,3,4,2,train/anger/10_image0000416.jpg
keras,123,5,4,3,5,6605,train/neutral/10_ffhq_4026.png
keras,123,5,4,3,6,177,train/anger/10_image0018744.jpg
keras,123,5,4,3,7,9616,train/surprise/15_image0027390.jpg
keras,123,5,4,3,8,10068,train/surprise/5_image0027950.jpg
