framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
keras,123,8,7,1,0,682,train/anger/15_image0023733.jpg
keras,123,8,7,1,1,6201,train/happy/5_ffhq_3605.png
keras,123,8,7,1,2,5557,train/happy/15_ffhq_157.png
keras,123,8,7,1,3,545,train/anger/15_image0015963.jpg
keras,123,8,7,1,4,5275,train/happy/10_ffhq_3096.png
keras,123,8,7,1,5,9661,train/surprise/15_image0030800.jpg
keras,123,8,7,1,6,588,train/anger/15_image0019308.jpg
keras,123,8,7,1,7,10195,train/surprise/5_image0033415.jpg
keras,123,8,7,1,8,3116,train/disgust/15_image0035396.jpg
keras,123,8,7,1,9,5024,train/fear/5_image0040245.jpg
keras,123,8,7,1,10,2351,train/contempt/5_image0036665.jpg
keras,123,8,7,1,11,1387,train/contempt/10_image0030003.jpg
keras,123,8,7,1,12,5492,train/happy/10_ffhq_943.png
keras,123,8,7,1,13,5832,train/happy/15_ffhq_4346.png
keras,123,8,7,1,14,7709,train/sad/10_image0004201.jpg
keras,123,8,7,1,15,8555,train/sad/5_image0003944.jpg
keras,123,8,7,1,16,3955,train/fear/10_image0035165.jpg
keras,123,8,7,1,17,1645,train/contempt/10_image0041505.jpg
keras,123,8,7,1,18,7985,train/sad/10_image0027195.jpg
keras,123,8,7,1,19,2616,train/disgust/10_image0025172.jpg
keras,123,8,7,1,20,1396,train/contempt/10_image0030901.jpg
keras,123,8,7,1,21,814,train/anger/15_image0029594.jpg
keras,123,8,7,1,22,1238,train/anger/5_image0029714.jpg
keras,123,8,7,1,23,8352,train/sad/15_image0024805.jpg
keras,123,8,7,1,24,2649,train/disgust/10_image0030849.jpg
keras,123,8,7,1,25,6658,train/neutral/10_ffhq_4732.png
keras,123,8,7,1,26,9815,train/surprise/15_image0034795.jpg
keras,123,8,7,1,27,5155,train/happy/10_ffhq_1825.png
keras,123,8,7,1,28,5368,train/happy/10_ffhq_4217.png
keras,123,8,7,1,29,73,train/anger/10_image0010522.jpg
keras,123,8,7,1,30,4680,train/fear/5_image0023676.jpg
keras,123,8,7,1,31,5060,train/fear/5_image0040932.jpg
keras,123,8,7,2,0,7165,train/neutral/15_ffhq_5609.png
keras,123,8,7,2,1,5569,train/happy/15_ffhq_1668.png
keras,123,8,7,2,2,3274,train/disgust/15_image0040418.jpg
keras,123,8,7,2,3,1300,train/contempt/10_image0005444.jpg
keras,123,8,7,2,4,5528,train/happy/15_ffhq_127.png
keras,123,8,7,2,5,6957,train/neutral/15_ffhq_262.png
keras,123,8,7,2,6,3429,train/disgust/5_image0025167.jpg
keras,123,8,7,2,7,1550,train/contempt/10_image0038510.jpg
keras,123,8,7,2,8,4481,train/fear/15_image0038332.jpg
keras,123,8,7,2,9,8913,train/sad/5_image0029270.jpg
keras,123,8,7,2,10,3627,train/disgust/5_image0038668.jpg
keras,123,8,7,2,11,9865,train/surprise/5_ffhq_540.png
keras,123,8,7,2,12,6896,train/neutral/15_ffhq_2023.png
keras,123,8,7,2,13,3911,train/fear/10_image0033380.jpg
keras,123,8,7,2,14,5512,train/happy/15_ffhq_1044.png
keras,123,8,7,2,15,1812,train/contempt/15_image0032252.jpg
keras,123,8,7,2,16,1947,train/contempt/15_image0038167.jpg
keras,123,8,7,2,17,8493,train/sad/15_image0029566.jpg
keras,123,8,7,2,18,5722,train/happy/15_ffhq_330.png
keras,123,8,7,2,19,3576,train/disgust/5_image0037175.jpg
keras,123,8,7,2,20,4654,train/fear/5_image0018111.jpg
keras,123,8,7,2,21,7232,train/neutral/15_image0032882.jpg
keras,123,8,7,2,22,2729,train/disgust/10_image0035396.jpg
keras,123,8,7,2,23,844,train/anger/5_image0000007.jpg
keras,123,8,7,2,24,6498,train/neutral/10_ffhq_2348.png
keras,123,8,7,2,25,8617,train/sad/5_image0011423.jpg
keras,123,8,7,2,26,8022,train/sad/10_image0028823.jpg
keras,123,8,7,2,27,792,train/anger/15_image0028446.jpg
keras,123,8,7,2,28,8539,train/sad/5_image0001214.jpg
keras,123,8,7,2,29,8091,train/sad/15_image0001976.jpg
keras,123,8,7,2,30,4839,train/fear/5_image0035588.jpg
keras,123,8,7,2,31,1895,train/contempt/15_image0036193.jpg
keras,123,8,7,3,0,7173,train/neutral/15_ffhq_603.png
keras,123,8,7,3,1,3032,train/disgust/15_image0021937.jpg
keras,123,8,7,3,2,7667,train/neutral/5_ffhq_929.png
keras,123,8,7,3,3,8158,train/sad/15_image0012377.jpg
keras,123,8,7,3,4,8878,train/sad/5_image0027971.jpg
keras,123,8,7,3,5,1505,train/contempt/10_image0037040.jpg
keras,123,8,7,3,6,1710,train/contempt/15_image0003252.jpg
keras,123,8,7,3,7,8046,train/sad/10_image0029341.jpg
keras,123,8,7,3,8,1416,train/contempt/10_image0032344.jpg
keras,123,8,7,3,9,2934,train/disgust/10_image0041600.jpg
keras,123,8,7,3,10,7687,train/sad/10_image0001329.jpg
keras,123,8,7,3,11,4267,train/fear/15_image0027932.jpg
keras,123,8,7,3,12,5938,train/happy/15_ffhq_954.png
keras,123,8,7,3,13,9925,train/surprise/5_image0011600.jpg
keras,123,8,7,3,14,4183,train/fear/15_image0003146.jpg
keras,123,8,7,3,15,5193,train/happy/10_ffhq_2267.png
keras,123,8,7,3,16,6247,train/happy/5_ffhq_4134.png
keras,123,8,7,3,17,5669,train/happy/15_ffhq_2613.png
keras,123,8,7,3,18,7718,train/sad/10_image0005639.jpg
keras,123,8,7,3,19,7506,train/neutral/5_ffhq_4259.png
keras,123,8,7,3,20,4086,train/fear/10_image0038617.jpg
keras,123,8,7,3,21,7596,train/neutral/5_ffhq_5231.png
keras,123,8,7,3,22,2796,train/disgust/10_image0037526.jpg
keras,123,8,7,3,23,1491,train/contempt/10_image0036478.jpg
keras,123,8,7,3,24,1681,train/contempt/10_image0042159.jpg
keras,123,8,7,3,25,7750,train/sad/10_image0010653.jpg
keras,123,8,7,3,26,6552,train/neutral/10_ffhq_281.png
keras,123,8,7,3,27,8211,train/sad/15_image0016832.jpg
keras,123,8,7,3,28,9643,train/surprise/15_image0029692.jpg
keras,123,8,7,3,29,684,train/anger/15_image0023827.jpg
keras,123,8,7,3,30,3706,train/disgust/5_image0041362.jpg
keras,123,8,7,3,31,8402,train/sad/15_image0027229.jpg
