framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
keras,42,13,12,1,0,3096,train/disgust/15_image0033975.jpg
keras,42,13,12,1,1,7952,train/sad/10_image0025843.jpg
keras,42,13,12,1,2,789,train/anger/15_image0028357.jpg
keras,42,13,12,1,3,4020,train/fear/10_image0036695.jpg
keras,42,13,12,1,4,7598,train/neutral/5_ffhq_5240.png
keras,42,13,12,1,5,7877,train/sad/10_image0021277.jpg
keras,42,13,12,1,6,8828,train/sad/5_image0025715.jpg
keras,42,13,12,1,7,8907,train/sad/5_image0028919.jpg
keras,42,13,12,1,8,24,train/anger/10_image0003046.jpg
keras,42,13,12,1,9,1590,train/contempt/10_image0040055.jpg
keras,42,13,12,1,10,2744,train/disgust/10_image0035847.jpg
keras,42,13,12,1,11,10054,train/surprise/5_image0027192.jpg
keras,42,13,12,1,12,10116,train/surprise/5_image0030860.jpg
keras,42,13,12,1,13,5207,train/happy/10_ffhq_2370.png
keras,42,13,12,1,14,2987,train/disgust/15_ffhq_26.png
keras,42,13,12,1,15,4888,train/fear/5_image0036936.jpg
keras,42,13,12,1,16,581,train/anger/15_image0018949.jpg
keras,42,13,12,1,17,3961,train/fear/10_image0035301.jpg
keras,42,13,12,1,18,4515,train/fear/15_image0039100.jpg
keras,42,13,12,1,19,3238,train/disgust/15_image0039101.jpg
keras,42,13,12,1,20,20,train/anger/10_image0002429.jpg
keras,42,13,12,1,21,4948,train/fear/5_image0038374.jpg
keras,42,13,12,1,22,5437,train/happy/10_ffhq_4893.png
keras,42,13,12,1,23,1672,train/contempt/10_image0041991.jpg
keras,42,13,12,1,24,8693,train/sad/5_image0017831.jpg
keras,42,13,12,1,25,3972,train/fear/10_image0035599.jpg
keras,42,13,12,1,26,8545,train/sad/5_image0002582.jpg
keras,42,13,12,1,27,5152,train/happy/10_ffhq_1810.png
keras,42,13,12,1,28,8424,train/sad/15_image0027644.jpg
keras,42,13,12,1,29,7183,train/neutral/15_ffhq_660.png
keras,42,13,12,1,30,6718,train/neutral/10_ffhq_5371.png
keras,42,13,12,1,31,166,train/anger/10_image0018145.jpg
keras,42,13,12,2,0,5755,train/happy/15_ffhq_3592.png
keras,42,13,12,2,1,178,train/anger/10_image0018776.jpg
keras,42,13,12,2,2,3323,train/disgust/15_image0041460.jpg
keras,42,13,12,2,3,6427,train/neutral/10_ffhq_168.png
keras,42,13,12,2,4,6337,train/happy/5_ffhq_697.png
keras,42,13,12,2,5,7579,train/neutral/5_ffhq_5043.png
keras,42,13,12,2,6,1548,train/contempt/10_image0038418.jpg
keras,42,13,12,2,7,2637,train/disgust/10_image0029167.jpg
keras,42,13,12,2,8,2498,train/contempt/5_image0041525.jpg
keras,42,13,12,2,9,292,train/anger/10_image0023428.jpg
