framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
keras,123,20,19,1,0,10160,train/surprise/5_image0032373.jpg
keras,123,20,19,1,1,7878,train/sad/10_image0021541.jpg
keras,123,20,19,1,2,9439,train/surprise/15_image0003441.jpg
keras,123,20,19,1,3,1480,train/contempt/10_image0036144.jpg
keras,123,20,19,1,4,7523,train/neutral/5_ffhq_4370.png
keras,123,20,19,1,5,9930,train/surprise/5_image0012517.jpg
keras,123,20,19,1,6,5061,train/fear/5_image0040941.jpg
keras,123,20,19,1,7,9061,train/surprise/10_image0012615.jpg
keras,123,20,19,1,8,1233,train/anger/5_image0029469.jpg
keras,123,20,19,1,9,4585,train/fear/15_image0040595.jpg
keras,123,20,19,1,10,1401,train/contempt/10_image0031100.jpg
keras,123,20,19,1,11,2624,train/disgust/10_image0026980.jpg
keras,123,20,19,1,12,2359,train/contempt/5_image0036973.jpg
keras,123,20,19,1,13,5725,train/happy/15_ffhq_3319.png
keras,123,20,19,1,14,8942,train/sad/5_image0030111.jpg
keras,123,20,19,1,15,4765,train/fear/5_image0032366.jpg
keras,123,20,19,1,16,6880,train/neutral/15_ffhq_1914.png
keras,123,20,19,1,17,3480,train/disgust/5_image0033036.jpg
keras,123,20,19,1,18,3575,train/disgust/5_image0037097.jpg
keras,123,20,19,1,19,3180,train/disgust/15_image0037329.jpg
keras,123,20,19,1,20,2478,train/contempt/5_image0041152.jpg
keras,123,20,19,1,21,4753,train/fear/5_image0031921.jpg
keras,123,20,19,1,22,9517,train/surprise/15_image0018329.jpg
keras,123,20,19,1,23,9834,train/surprise/5_ffhq_169.png
keras,123,20,19,1,24,10206,train/surprise/5_image0033726.jpg
keras,123,20,19,1,25,10063,train/surprise/5_image0027697.jpg
keras,123,20,19,1,26,2921,train/disgust/10_image0041404.jpg
keras,123,20,19,1,27,1130,train/anger/5_image0024891.jpg
keras,123,20,19,1,28,2567,train/disgust/10_image0007850.jpg
keras,123,20,19,1,29,6558,train/neutral/10_ffhq_2845.png
keras,123,20,19,1,30,2456,train/contempt/5_image0040358.jpg
keras,123,20,19,1,31,4350,train/fear/15_image0033893.jpg
keras,123,20,19,2,0,9485,train/surprise/15_image0012417.jpg
keras,123,20,19,2,1,1754,train/contempt/15_image0021302.jpg
keras,123,20,19,2,2,3468,train/disgust/5_image0032209.jpg
keras,123,20,19,2,3,8789,train/sad/5_image0023726.jpg
keras,123,20,19,2,4,8904,train/sad/5_image0028760.jpg
keras,123,20,19,2,5,5671,train/happy/15_ffhq_2663.png
keras,123,20,19,2,6,8063,train/sad/10_image0029912.jpg
keras,123,20,19,2,7,2727,train/disgust/10_image0035315.jpg
keras,123,20,19,2,8,4940,train/fear/5_image0038233.jpg
keras,123,20,19,2,9,8915,train/sad/5_image0029342.jpg
keras,123,20,19,2,10,3011,train/disgust/15_image0017196.jpg
keras,123,20,19,2,11,2471,train/contempt/5_image0040990.jpg
keras,123,20,19,2,12,9583,train/surprise/15_image0024384.jpg
keras,123,20,19,2,13,9324,train/surprise/10_image0033737.jpg
keras,123,20,19,2,14,10029,train/surprise/5_image0024597.jpg
keras,123,20,19,2,15,9718,train/surprise/15_image0032452.jpg
keras,123,20,19,2,16,9084,train/surprise/10_image0015688.jpg
keras,123,20,19,2,17,4703,train/fear/5_image0027304.jpg
keras,123,20,19,2,18,426,train/anger/10_image0030396.jpg
keras,123,20,19,2,19,6934,train/neutral/15_ffhq_244.png
keras,123,20,19,2,20,9867,train/surprise/5_ffhq_548.png
keras,123,20,19,2,21,5085,train/happy/10_ffhq_1207.png
keras,123,20,19,2,22,385,train/anger/10_image0028194.jpg
keras,123,20,19,2,23,1032,train/anger/5_image0020265.jpg
keras,123,20,19,2,24,9172,train/surprise/10_image0024432.jpg
keras,123,20,19,2,25,6795,train/neutral/10_image0022384.jpg
keras,123,20,19,2,26,5300,train/happy/10_ffhq_3369.png
keras,123,20,19,2,27,2252,train/contempt/5_image0032131.jpg
keras,123,20,19,2,28,4938,train/fear/5_image0038098.jpg
keras,123,20,19,2,29,1815,train/contempt/15_image0032433.jpg
keras,123,20,19,2,30,5738,train/happy/15_ffhq_3421.png
keras,123,20,19,2,31,6369,train/neutral/10_ffhq_1049.png
keras,123,20,19,3,0,4997,train/fear/5_image0039713.jpg
keras,123,20,19,3,1,1486,train/contempt/10_image0036323.jpg
keras,123,20,19,3,2,7430,train/neutral/5_ffhq_2924.png
keras,123,20,19,3,3,8143,train/sad/15_image0010331.jpg
keras,123,20,19,3,4,10139,train/surprise/5_image0031541.jpg
keras,123,20,19,3,5,1300,train/contempt/10_image0005444.jpg
keras,123,20,19,3,6,1794,train/contempt/15_image0031137.jpg
keras,123,20,19,3,7,7513,train/neutral/5_ffhq_432.png
keras,123,20,19,3,8,3797,train/fear/10_image0014907.jpg
keras,123,20,19,3,9,1697,train/contempt/10_image0042471.jpg
keras,123,20,19,3,10,858,train/anger/5_image0001741.jpg
keras,123,20,19,3,11,6235,train/happy/5_ffhq_3981.png
keras,123,20,19,3,12,7352,train/neutral/5_ffhq_2133.png
keras,123,20,19,3,13,7491,train/neutral/5_ffhq_4086.png
keras,123,20,19,3,14,1822,train/contempt/15_image0032803.jpg
keras,123,20,19,3,15,2747,train/disgust/10_image0035897.jpg
keras,123,20,19,3,16,5661,train/happy/15_ffhq_2540.png
keras,123,20,19,3,17,1567,train/contempt/10_image0039164.jpg
keras,123,20,19,3,18,1425,train/contempt/10_image0032915.jpg
keras,123,20,19,3,19,2021,train/contempt/15_image0040272.jpg
keras,123,20,19,3,20,5421,train/happy/10_ffhq_4746.png
keras,123,20,19,3,21,4638,train/fear/5_image0014337.jpg
keras,123,20,19,3,22,8340,train/sad/15_image0024165.jpg
keras,123,20,19,3,23,5019,train/fear/5_image0040150.jpg
keras,123,20,19,3,24,931,train/anger/5_image0012330.jpg
keras,123,20,19,3,25,2707,train/disgust/10_image0034736.jpg
keras,123,20,19,3,26,3002,train/disgust/15_image0010825.jpg
keras,123,20,19,3,27,8727,train/sad/5_image0019563.jpg
keras,123,20,19,3,28,4987,train/fear/5_image0039403.jpg
keras,123,20,19,3,29,3802,train/fear/10_image0016874.jpg
keras,123,20,19,3,30,4890,train/fear/5_image0036952.jpg
keras,123,20,19,3,31,9763,train/surprise/15_image0033425.jpg
