framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
keras,2026,2,1,1,0,933,train/anger/5_image0012579.jpg
keras,2026,2,1,1,1,10087,train/surprise/5_image0028921.jpg
keras,2026,2,1,1,2,6868,train/neutral/15_ffhq_1753.png
keras,2026,2,1,1,3,8997,train/surprise/10_ffhq_606.png
keras,2026,2,1,1,4,4431,train/fear/15_image0036570.jpg
keras,2026,2,1,1,5,5166,train/happy/10_ffhq_1921.png
keras,2026,2,1,1,6,6942,train/neutral/15_ffhq_2503.png
keras,2026,2,1,1,7,1922,train/contempt/15_image0037163.jpg
keras,2026,2,1,1,8,4479,train/fear/15_image0038237.jpg
keras,2026,2,1,1,9,2698,train/disgust/10_image0034044.jpg
keras,2026,2,1,1,10,4808,train/fear/5_image0034905.jpg
keras,2026,2,1,1,11,5209,train/happy/10_ffhq_2388.png
keras,2026,2,1,1,12,8540,train/sad/5_image0001342.jpg
keras,2026,2,1,1,13,5223,train/happy/10_ffhq_2597.png
keras,2026,2,1,1,14,5052,train/fear/5_image0040795.jpg
keras,2026,2,1,1,15,3773,train/disgust/5_image0042518.jpg
keras,2026,2,1,1,16,5074,train/happy/10_ffhq_1132.png
keras,2026,2,1,1,17,3109,train/disgust/15_image0034985.jpg
keras,2026,2,1,1,18,9623,train/surprise/15_image0027801.jpg
keras,2026,2,1,1,19,13,train/anger/10_image0001933.jpg
keras,2026,2,1,1,20,5996,train/happy/5_ffhq_1436.png
keras,2026,2,1,1,21,513,train/anger/15_image0012443.jpg
keras,2026,2,1,1,22,4277,train/fear/15_image0029701.jpg
keras,2026,2,1,1,23,7424,train/neutral/5_ffhq_2851.png
keras,2026,2,1,1,24,6466,train/neutral/10_ffhq_2078.png
keras,2026,2,1,1,25,1141,train/anger/5_image0025428.jpg
keras,2026,2,1,1,26,4207,train/fear/15_image0015636.jpg
keras,2026,2,1,1,27,8599,train/sad/5_image0009010.jpg
keras,2026,2,1,1,28,2654,train/disgust/10_image0031078.jpg
keras,2026,2,1,1,29,4086,train/fear/10_image0038617.jpg
keras,2026,2,1,1,30,4499,train/fear/15_image0038739.jpg
keras,2026,2,1,1,31,4684,train/fear/5_image0024599.jpg
keras,2026,2,1,2,0,8360,train/sad/15_image0025164.jpg
keras,2026,2,1,2,1,7471,train/neutral/5_ffhq_3934.png
keras,2026,2,1,2,2,400,train/anger/10_image0029107.jpg
keras,2026,2,1,2,3,6879,train/neutral/15_ffhq_1878.png
keras,2026,2,1,2,4,4222,train/fear/15_image0020273.jpg
keras,2026,2,1,2,5,4876,train/fear/5_image0036452.jpg
keras,2026,2,1,2,6,185,train/anger/10_image0019032.jpg
keras,2026,2,1,2,7,4448,train/fear/15_image0036971.jpg
keras,2026,2,1,2,8,3386,train/disgust/5_image0009403.jpg
keras,2026,2,1,2,9,882,train/anger/5_image0004496.jpg
keras,2026,2,1,2,10,5170,train/happy/10_ffhq_1981.png
keras,2026,2,1,2,11,2635,train/disgust/10_image0029023.jpg
keras,2026,2,1,2,12,784,train/anger/15_image0028095.jpg
keras,2026,2,1,2,13,1294,train/contempt/10_image0004082.jpg
keras,2026,2,1,2,14,814,train/anger/15_image0029594.jpg
keras,2026,2,1,2,15,1504,train/contempt/10_image0037015.jpg
keras,2026,2,1,2,16,7553,train/neutral/5_ffhq_4720.png
keras,2026,2,1,2,17,254,train/anger/10_image0022273.jpg
keras,2026,2,1,2,18,1255,train/anger/5_image0030260.jpg
keras,2026,2,1,2,19,5152,train/happy/10_ffhq_1810.png
keras,2026,2,1,2,20,4153,train/fear/10_image0040264.jpg
keras,2026,2,1,2,21,4462,train/fear/15_image0037498.jpg
keras,2026,2,1,2,22,1606,train/contempt/10_image0040897.jpg
keras,2026,2,1,2,23,5563,train/happy/15_ffhq_1620.png
keras,2026,2,1,2,24,9599,train/surprise/15_image0026108.jpg
keras,2026,2,1,2,25,7560,train/neutral/5_ffhq_4786.png
keras,2026,2,1,2,26,4028,train/fear/10_image0036957.jpg
keras,2026,2,1,2,27,604,train/anger/15_image0019950.jpg
keras,2026,2,1,2,28,2374,train/contempt/5_image0037621.jpg
keras,2026,2,1,2,29,4651,train/fear/5_image0017873.jpg
keras,2026,2,1,2,30,47,train/anger/10_image0007124.jpg
keras,2026,2,1,2,31,9537,train/surprise/15_image0019828.jpg
keras,2026,2,1,3,0,5813,train/happy/15_ffhq_4166.png
keras,2026,2,1,3,1,2012,train/contempt/15_image0039891.jpg
keras,2026,2,1,3,2,2174,train/contempt/5_image0016491.jpg
keras,2026,2,1,3,3,3215,train/disgust/15_image0038582.jpg
keras,2026,2,1,3,4,7529,train/neutral/5_ffhq_4425.png
keras,2026,2,1,3,5,8584,train/sad/5_image0006511.jpg
keras,2026,2,1,3,6,6875,train/neutral/15_ffhq_1845.png
keras,2026,2,1,3,7,3712,train/disgust/5_image0041486.jpg
keras,2026,2,1,3,8,3232,train/disgust/15_image0038975.jpg
keras,2026,2,1,3,9,4438,train/fear/15_image0036680.jpg
keras,2026,2,1,3,10,9113,train/surprise/10_image0019557.jpg
keras,2026,2,1,3,11,825,train/anger/15_image0030107.jpg
keras,2026,2,1,3,12,9602,train/surprise/15_image0026568.jpg
keras,2026,2,1,3,13,2003,train/contempt/15_image0039703.jpg
keras,2026,2,1,3,14,5159,train/happy/10_ffhq_185.png
keras,2026,2,1,3,15,4297,train/fear/15_image0031445.jpg
keras,2026,2,1,3,16,4131,train/fear/10_image0039609.jpg
keras,2026,2,1,3,17,9973,train/surprise/5_image0019158.jpg
keras,2026,2,1,3,18,2151,train/contempt/5_image0006153.jpg
keras,2026,2,1,3,19,3391,train/disgust/5_image0011456.jpg
keras,2026,2,1,3,20,5468,train/happy/10_ffhq_697.png
keras,2026,2,1,3,21,1511,train/contempt/10_image0037163.jpg
keras,2026,2,1,3,22,9709,train/surprise/15_image0031931.jpg
keras,2026,2,1,3,23,5336,train/happy/10_ffhq_3864.png
keras,2026,2,1,3,24,7182,train/neutral/15_ffhq_651.png
keras,2026,2,1,3,25,8884,train/sad/5_image0028214.jpg
keras,2026,2,1,3,26,973,train/anger/5_image0016392.jpg
keras,2026,2,1,3,27,3191,train/disgust/15_image0037670.jpg
keras,2026,2,1,3,28,8389,train/sad/15_image0026623.jpg
keras,2026,2,1,3,29,5925,train/happy/15_ffhq_85.png
keras,2026,2,1,3,30,7085,train/neutral/15_ffhq_4516.png
keras,2026,2,1,3,31,6228,train/happy/5_ffhq_3941.png
