framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
pytorch,2026,10,9,1,0,5992,train/happy/5_ffhq_1382.png
pytorch,2026,10,9,1,1,6108,train/happy/5_ffhq_2780.png
pytorch,2026,10,9,1,2,3387,train/disgust/5_image0009925.jpg
pytorch,2026,10,9,1,3,7141,train/neutral/15_ffhq_5213.png
pytorch,2026,10,9,1,4,3859,train/fear/10_image0029470.jpg
pytorch,2026,10,9,1,5,7543,train/neutral/5_ffhq_4615.png
pytorch,2026,10,9,1,6,3227,train/disgust/15_image0038877.jpg
pytorch,2026,10,9,1,7,47,train/anger/10_image0007124.jpg
pytorch,2026,10,9,1,8,616,train/anger/15_image0020503.jpg
pytorch,2026,10,9,1,9,4393,train/fear/15_image0035661.jpg
pytorch,2026,10,9,1,10,8704,train/sad/5_image0018272.jpg
pytorch,2026,10,9,1,11,6777,train/neutral/10_ffhq_856.png
pytorch,2026,10,9,1,12,5000,train/fear/5_image0039732.jpg
pytorch,2026,10,9,1,13,4202,train/fear/15_image0014334.jpg
pytorch,2026,10,9,1,14,3198,train/disgust/15_image0037897.jpg
pytorch,2026,10,9,1,15,8568,train/sad/5_image0005478.jpg
pytorch,2026,10,9,1,16,4000,train/fear/10_image0036275.jpg
pytorch,2026,10,9,1,17,3600,train/disgust/5_image0037849.jpg
pytorch,2026,10,9,1,18,5500,train/happy/10_image0031881.jpg
pytorch,2026,10,9,1,19,3028,train/disgust/15_image0020483.jpg
pytorch,2026,10,9,1,20,6193,train/happy/5_ffhq_3523.png
pytorch,2026,10,9,1,21,8727,train/sad/5_image0019563.jpg
pytorch,2026,10,9,1,22,5370,train/happy/10_ffhq_4239.png
pytorch,2026,10,9,1,23,2250,train/contempt/5_image0032029.jpg
pytorch,2026,10,9,1,24,7079,train/neutral/15_ffhq_4456.png
pytorch,2026,10,9,1,25,2382,train/contempt/5_image0037816.jpg
pytorch,2026,10,9,1,26,1755,train/contempt/15_image0021568.jpg
pytorch,2026,10,9,1,27,5829,train/happy/15_ffhq_4324.png
pytorch,2026,10,9,1,28,1137,train/anger/5_image0025255.jpg
pytorch,2026,10,9,1,29,6189,train/happy/5_ffhq_3478.png
pytorch,2026,10,9,1,30,7378,train/neutral/5_ffhq_2405.png
pytorch,2026,10,9,1,31,4902,train/fear/5_image0037342.jpg
pytorch,2026,10,9,2,0,9252,train/surprise/10_image0031036.jpg
pytorch,2026,10,9,2,1,4397,train/fear/15_image0035736.jpg
pytorch,2026,10,9,2,2,2292,train/contempt/5_image0034797.jpg
pytorch,2026,10,9,2,3,4845,train/fear/5_image0035687.jpg
pytorch,2026,10,9,2,4,3836,train/fear/10_image0025531.jpg
pytorch,2026,10,9,2,5,9115,train/surprise/10_image0019754.jpg
pytorch,2026,10,9,2,6,9552,train/surprise/15_image0021543.jpg
pytorch,2026,10,9,2,7,8251,train/sad/15_image0019233.jpg
pytorch,2026,10,9,2,8,3944,train/fear/10_image0034725.jpg
