framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
pytorch,2026,19,18,1,0,6613,train/neutral/10_ffhq_4124.png
pytorch,2026,19,18,1,1,7226,train/neutral/15_image0018903.jpg
pytorch,2026,19,18,1,2,312,train/anger/10_image0024990.jpg
pytorch,2026,19,18,1,3,6265,train/happy/5_ffhq_4334.png
pytorch,2026,19,18,1,4,2906,train/disgust/10_image0041077.jpg
pytorch,2026,19,18,1,5,1124,train/anger/5_image0024516.jpg
pytorch,2026,19,18,1,6,1366,train/contempt/10_image0026795.jpg
pytorch,2026,19,18,1,7,9938,train/surprise/5_image0014925.jpg
pytorch,2026,19,18,1,8,7503,train/neutral/5_ffhq_4230.png
pytorch,2026,19,18,1,9,4179,train/fear/15_image0002031.jpg
pytorch,2026,19,18,1,10,1497,train/contempt/10_image0036865.jpg
pytorch,2026,19,18,1,11,6947,train/neutral/15_ffhq_2542.png
pytorch,2026,19,18,1,12,7799,train/sad/10_image0015613.jpg
pytorch,2026,19,18,1,13,5933,train/happy/15_ffhq_919.png
pytorch,2026,19,18,1,14,1400,train/contempt/10_image0031032.jpg
pytorch,2026,19,18,1,15,9695,train/surprise/15_image0031489.jpg
pytorch,2026,19,18,1,16,10099,train/surprise/5_image0029692.jpg
pytorch,2026,19,18,1,17,9775,train/surprise/15_image0033714.jpg
pytorch,2026,19,18,1,18,2558,train/disgust/10_ffhq_10.png
pytorch,2026,19,18,1,19,5321,train/happy/10_ffhq_3658.png
pytorch,2026,19,18,1,20,4748,train/fear/5_image0031647.jpg
pytorch,2026,19,18,1,21,7576,train/neutral/5_ffhq_4982.png
pytorch,2026,19,18,1,22,9527,train/surprise/15_image0019082.jpg
pytorch,2026,19,18,1,23,7083,train/neutral/15_ffhq_4503.png
pytorch,2026,19,18,1,24,1034,train/anger/5_image0020386.jpg
pytorch,2026,19,18,1,25,3444,train/disgust/5_image0030514.jpg
pytorch,2026,19,18,1,26,1589,train/contempt/10_image0040038.jpg
pytorch,2026,19,18,1,27,6184,train/happy/5_ffhq_3411.png
pytorch,2026,19,18,1,28,9004,train/surprise/10_ffhq_648.png
pytorch,2026,19,18,1,29,7509,train/neutral/5_ffhq_4272.png
pytorch,2026,19,18,1,30,3724,train/disgust/5_image0041641.jpg
pytorch,2026,19,18,1,31,8592,train/sad/5_image0007561.jpg
pytorch,2026,19,18,2,0,8420,train/sad/15_image0027556.jpg
pytorch,2026,19,18,2,1,6494,train/neutral/10_ffhq_2316.png
pytorch,2026,19,18,2,2,2534,train/contempt/5_image0042197.jpg
pytorch,2026,19,18,2,3,2564,train/disgust/10_image0005115.jpg
pytorch,2026,19,18,2,4,8448,train/sad/15_image0028297.jpg
pytorch,2026,19,18,2,5,8433,train/sad/15_image0027937.jpg
pytorch,2026,19,18,2,6,3652,train/disgust/5_image0039551.jpg
pytorch,2026,19,18,2,7,4995,train/fear/5_image0039697.jpg
pytorch,2026,19,18,2,8,426,train/anger/10_image0030396.jpg
pytorch,2026,19,18,2,9,688,train/anger/15_image0023981.jpg
pytorch,2026,19,18,2,10,9174,train/surprise/10_image0024760.jpg
