framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
pytorch,123,25,24,1,0,6125,train/happy/5_ffhq_2950.png
pytorch,123,25,24,1,1,5594,train/happy/15_ffhq_1846.png
pytorch,123,25,24,1,2,3718,train/disgust/5_image0041556.jpg
pytorch,123,25,24,1,3,3640,train/disgust/5_image0039123.jpg
pytorch,123,25,24,1,4,7394,train/neutral/5_ffhq_2639.png
pytorch,123,25,24,1,5,6476,train/neutral/10_ffhq_2189.png
pytorch,123,25,24,1,6,6444,train/neutral/10_ffhq_1836.png
pytorch,123,25,24,1,7,8019,train/sad/10_image0028741.jpg
pytorch,123,25,24,1,8,877,train/anger/5_image0003920.jpg
pytorch,123,25,24,1,9,5276,train/happy/10_ffhq_31.png
pytorch,123,25,24,1,10,2494,train/contempt/5_image0041437.jpg
pytorch,123,25,24,1,11,8927,train/sad/5_image0029604.jpg
pytorch,123,25,24,1,12,978,train/anger/5_image0016786.jpg
pytorch,123,25,24,1,13,238,train/anger/10_image0021519.jpg
pytorch,123,25,24,1,14,7609,train/neutral/5_ffhq_5349.png
pytorch,123,25,24,1,15,5426,train/happy/10_ffhq_4803.png
pytorch,123,25,24,1,16,9034,train/surprise/10_image0007336.jpg
pytorch,123,25,24,1,17,2842,train/disgust/10_image0038841.jpg
pytorch,123,25,24,1,18,3833,train/fear/10_image0024848.jpg
pytorch,123,25,24,1,19,2348,train/contempt/5_image0036557.jpg
pytorch,123,25,24,1,20,3666,train/disgust/5_image0039974.jpg
pytorch,123,25,24,1,21,9060,train/surprise/10_image0012580.jpg
pytorch,123,25,24,1,22,9365,train/surprise/15_ffhq_182.png
pytorch,123,25,24,1,23,6215,train/happy/5_ffhq_3747.png
pytorch,123,25,24,1,24,4569,train/fear/15_image0040215.jpg
pytorch,123,25,24,1,25,3843,train/fear/10_image0026578.jpg
pytorch,123,25,24,1,26,3371,train/disgust/5_ffhq_28.png
pytorch,123,25,24,1,27,3644,train/disgust/5_image0039273.jpg
pytorch,123,25,24,1,28,785,train/anger/15_image0028099.jpg
pytorch,123,25,24,1,29,3365,train/disgust/15_image0042535.jpg
pytorch,123,25,24,1,30,6624,train/neutral/10_ffhq_4230.png
pytorch,123,25,24,1,31,8196,train/sad/15_image0016020.jpg
pytorch,123,25,24,2,0,2794,train/disgust/10_image0037464.jpg
pytorch,123,25,24,2,1,893,train/anger/5_image0006294.jpg
pytorch,123,25,24,2,2,5081,train/happy/10_ffhq_1177.png
pytorch,123,25,24,2,3,8081,train/sad/15_image0000145.jpg
pytorch,123,25,24,2,4,2568,train/disgust/10_image0008568.jpg
pytorch,123,25,24,2,5,2672,train/disgust/10_image0032562.jpg
pytorch,123,25,24,2,6,6042,train/happy/5_ffhq_2038.png
pytorch,123,25,24,2,7,2405,train/contempt/5_image0038663.jpg
pytorch,123,25,24,2,8,7053,train/neutral/15_ffhq_4180.png
pytorch,123,25,24,2,9,6747,train/neutral/10_ffhq_575.png
pytorch,123,25,24,2,10,3367,train/disgust/5_ffhq_10.png
pytorch,123,25,24,2,11,7891,train/sad/10_image0022094.jpg
pytorch,123,25,24,2,12,10034,train/surprise/5_image0025111.jpg
pytorch,123,25,24,2,13,7558,train/neutral/5_ffhq_4771.png
pytorch,123,25,24,2,14,92,train/anger/10_image0012384.jpg
pytorch,123,25,24,2,15,4036,train/fear/10_image0037086.jpg
pytorch,123,25,24,2,16,4991,train/fear/5_image0039508.jpg
pytorch,123,25,24,2,17,5976,train/happy/5_ffhq_1224.png
pytorch,123,25,24,2,18,3245,train/disgust/15_image0039431.jpg
pytorch,123,25,24,2,19,6946,train/neutral/15_ffhq_2541.png
pytorch,123,25,24,2,20,1356,train/contempt/10_image0024044.jpg
pytorch,123,25,24,2,21,6830,train/neutral/15_ffhq_1424.png
pytorch,123,25,24,2,22,276,train/anger/10_image0022924.jpg
pytorch,123,25,24,2,23,7786,train/sad/10_image0014285.jpg
pytorch,123,25,24,2,24,1639,train/contempt/10_image0041378.jpg
pytorch,123,25,24,2,25,1052,train/anger/5_image0021539.jpg
pytorch,123,25,24,2,26,4452,train/fear/15_image0037041.jpg
pytorch,123,25,24,2,27,5929,train/happy/15_ffhq_866.png
pytorch,123,25,24,2,28,5071,train/happy/10_ffhq_1056.png
pytorch,123,25,24,2,29,3472,train/disgust/5_image0032609.jpg
pytorch,123,25,24,2,30,6808,train/neutral/15_ffhq_1093.png
pytorch,123,25,24,2,31,6819,train/neutral/15_ffhq_1220.png
pytorch,123,25,24,3,0,9679,train/surprise/15_image0031257.jpg
pytorch,123,25,24,3,1,6618,train/neutral/10_ffhq_4198.png
pytorch,123,25,24,3,2,4024,train/fear/10_image0036881.jpg
pytorch,123,25,24,3,3,7959,train/sad/10_image0026188.jpg
pytorch,123,25,24,3,4,461,train/anger/15_image0003666.jpg
pytorch,123,25,24,3,5,9827,train/surprise/15_image0034903.jpg
pytorch,123,25,24,3,6,2873,train/disgust/10_image0039667.jpg
pytorch,123,25,24,3,7,4506,train/fear/15_image0038878.jpg
pytorch,123,25,24,3,8,4957,train/fear/5_image0038635.jpg
pytorch,123,25,24,3,9,2472,train/contempt/5_image0041011.jpg
pytorch,123,25,24,3,10,5814,train/happy/15_ffhq_4170.png
pytorch,123,25,24,3,11,8143,train/sad/15_image0010331.jpg
pytorch,123,25,24,3,12,4334,train/fear/15_image0033294.jpg
pytorch,123,25,24,3,13,2768,train/disgust/10_image0036646.jpg
pytorch,123,25,24,3,14,6453,train/neutral/10_ffhq_1942.png
pytorch,123,25,24,3,15,5708,train/happy/15_ffhq_3125.png
pytorch,123,25,24,3,16,8617,train/sad/5_image0011423.jpg
pytorch,123,25,24,3,17,7635,train/neutral/5_ffhq_575.png
pytorch,123,25,24,3,18,6206,train/happy/5_ffhq_3642.png
pytorch,123,25,24,3,19,3232,train/disgust/15_image0038975.jpg
pytorch,123,25,24,3,20,2875,train/disgust/10_image0039735.jpg
pytorch,123,25,24,3,21,1337,train/contempt/10_image0020298.jpg
pytorch,123,25,24,3,22,5397,train/happy/10_ffhq_4540.png
pytorch,123,25,24,3,23,7878,train/sad/10_image0021541.jpg
pytorch,123,25,24,3,24,3438,train/disgust/5_image0028427.jpg
pytorch,123,25,24,3,25,7306,train/neutral/5_ffhq_1684.png
pytorch,123,25,24,3,26,7086,train/neutral/15_ffhq_4533.png
pytorch,123,25,24,3,27,6717,train/neutral/10_ffhq_5367.png
pytorch,123,25,24,3,28,7365,train/neutral/5_ffhq_2282.png
pytorch,123,25,24,3,29,178,train/anger/10_image0018776.jpg
pytorch,123,25,24,3,30,1792,train/contempt/15_image0031068.jpg
pytorch,123,25,24,3,31,6378,train/neutral/10_ffhq_1147.png
