framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
keras,123,12,11,1,0,3421,train/disgust/5_image0023136.jpg
keras,123,12,11,1,1,3219,train/disgust/15_image0038662.jpg
keras,123,12,11,1,2,4036,train/fear/10_image0037086.jpg
keras,123,12,11,1,3,6634,train/neutral/10_ffhq_4367.png
keras,123,12,11,1,4,10210,train/surprise/5_image0033810.jpg
keras,123,12,11,1,5,9438,train/surprise/15_image0002870.jpg
keras,123,12,11,1,6,2700,train/disgust/10_image0034282.jpg
keras,123,12,11,1,7,6063,train/happy/5_ffhq_2342.png
keras,123,12,11,1,8,2513,train/contempt/5_image0041831.jpg
keras,123,12,11,1,9,4876,train/fear/5_image0036452.jpg
keras,123,12,11,1,10,6471,train/neutral/10_ffhq_2130.png
keras,123,12,11,1,11,1188,train/anger/5_image0027308.jpg
keras,123,12,11,1,12,7239,train/neutral/5_ffhq_1053.png
keras,123,12,11,1,13,7013,train/neutral/15_ffhq_3839.png
keras,123,12,11,1,14,5212,train/happy/10_ffhq_2427.png
keras,123,12,11,1,15,6786,train/neutral/10_ffhq_945.png
keras,123,12,11,1,16,7600,train/neutral/5_ffhq_5250.png
keras,123,12,11,1,17,9144,train/surprise/10_image0022041.jpg
keras,123,12,11,1,18,5274,train/happy/10_ffhq_3076.png
keras,123,12,11,1,19,4015,train/fear/10_image0036597.jpg
keras,123,12,11,1,20,9054,train/surprise/10_image0011705.jpg
keras,123,12,11,1,21,1723,train/contempt/15_image0012700.jpg
keras,123,12,11,1,22,406,train/anger/10_image0029317.jpg
keras,123,12,11,1,23,501,train/anger/15_image0010849.jpg
keras,123,12,11,1,24,708,train/anger/15_image0024704.jpg
keras,123,12,11,1,25,10107,train/surprise/5_image0030454.jpg
keras,123,12,11,1,26,2232,train/contempt/5_image0030928.jpg
keras,123,12,11,1,27,8348,train/sad/15_image0024616.jpg
keras,123,12,11,1,28,9758,train/surprise/15_image0033360.jpg
keras,123,12,11,1,29,742,train/anger/15_image0025852.jpg
keras,123,12,11,1,30,2736,train/disgust/10_image0035616.jpg
keras,123,12,11,1,31,6211,train/happy/5_ffhq_3670.png
keras,123,12,11,2,0,10102,train/surprise/5_image0030005.jpg
keras,123,12,11,2,1,9534,train/surprise/15_image0019663.jpg
keras,123,12,11,2,2,3298,train/disgust/15_image0041036.jpg
keras,123,12,11,2,3,4644,train/fear/5_image0016878.jpg
keras,123,12,11,2,4,6724,train/neutral/10_ffhq_5413.png
keras,123,12,11,2,5,4736,train/fear/5_image0031007.jpg
keras,123,12,11,2,6,3937,train/fear/10_image0034491.jpg
keras,123,12,11,2,7,9994,train/surprise/5_image0021123.jpg
keras,123,12,11,2,8,557,train/anger/15_image0017649.jpg
keras,123,12,11,2,9,110,train/anger/10_image0014093.jpg
keras,123,12,11,2,10,1436,train/contempt/10_image0033688.jpg
keras,123,12,11,2,11,3111,train/disgust/15_image0035042.jpg
