framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
keras,42,5,4,1,0,1473,train/contempt/10_image0035825.jpg
keras,42,5,4,1,1,5148,train/happy/10_ffhq_1804.png
keras,42,5,4,1,2,505,train/anger/15_image0011609.jpg
keras,42,5,4,1,3,1648,train/contempt/10_image0041564.jpg
keras,42,5,4,1,4,9402,train/surprise/15_ffhq_456.png
keras,42,5,4,1,5,9489,train/surprise/15_image0012804.jpg
keras,42,5,4,1,6,8590,train/sad/5_image0007270.jpg
keras,42,5,4,1,7,7796,train/sad/10_image0015328.jpg
keras,42,5,4,1,8,6065,train/happy/5_ffhq_2363.png
keras,42,5,4,1,9,3800,train/fear/10_image0015636.jpg
keras,42,5,4,1,10,8740,train/sad/5_image0020548.jpg
keras,42,5,4,1,11,2613,train/disgust/10_image0024183.jpg
keras,42,5,4,1,12,7516,train/neutral/5_ffhq_4333.png
keras,42,5,4,1,13,7049,train/neutral/15_ffhq_4141.png
keras,42,5,4,1,14,8712,train/sad/5_image0018591.jpg
keras,42,5,4,1,15,3407,train/disgust/5_image0018378.jpg
keras,42,5,4,1,16,4916,train/fear/5_image0037586.jpg
keras,42,5,4,1,17,8103,train/sad/15_image0004549.jpg
keras,42,5,4,1,18,3614,train/disgust/5_image0038289.jpg
keras,42,5,4,1,19,6454,train/neutral/10_ffhq_1944.png
keras,42,5,4,1,20,1953,train/contempt/15_image0038283.jpg
keras,42,5,4,1,21,7743,train/sad/10_image0009891.jpg
keras,42,5,4,1,22,8325,train/sad/15_image0023231.jpg
keras,42,5,4,1,23,4092,train/fear/10_image0038703.jpg
keras,42,5,4,1,24,4470,train/fear/15_image0037771.jpg
keras,42,5,4,1,25,8608,train/sad/5_image0009996.jpg
keras,42,5,4,1,26,6489,train/neutral/10_ffhq_2300.png
keras,42,5,4,1,27,2828,train/disgust/10_image0038513.jpg
keras,42,5,4,1,28,5275,train/happy/10_ffhq_3096.png
keras,42,5,4,1,29,9271,train/surprise/10_image0031984.jpg
keras,42,5,4,1,30,7726,train/sad/10_image0006424.jpg
keras,42,5,4,1,31,6058,train/happy/5_ffhq_2303.png
keras,42,5,4,2,0,5115,train/happy/10_ffhq_1460.png
keras,42,5,4,2,1,10248,train/surprise/5_image0034892.jpg
keras,42,5,4,2,2,10076,train/surprise/5_image0028477.jpg
keras,42,5,4,2,3,2812,train/disgust/10_image0038163.jpg
keras,42,5,4,2,4,5965,train/happy/5_ffhq_1114.png
keras,42,5,4,2,5,2089,train/contempt/15_image0041836.jpg
keras,42,5,4,2,6,7603,train/neutral/5_ffhq_5296.png
keras,42,5,4,2,7,4801,train/fear/5_image0034725.jpg
keras,42,5,4,2,8,1560,train/contempt/10_image0038900.jpg
keras,42,5,4,2,9,1543,train/contempt/10_image0038236.jpg
keras,42,5,4,2,10,10233,train/surprise/5_image0034465.jpg
keras,42,5,4,2,11,6342,train/happy/5_ffhq_762.png
keras,42,5,4,2,12,7952,train/sad/10_image0025843.jpg
keras,42,5,4,2,13,7292,train/neutral/5_ffhq_155.png
keras,42,5,4,2,14,658,train/anger/15_image0022456.jpg
keras,42,5,4,2,15,9629,train/surprise/15_image0028565.jpg
keras,42,5,4,2,16,7247,train/neutral/5_ffhq_1092.png
keras,42,5,4,2,17,9944,train/surprise/5_image0015847.jpg
keras,42,5,4,2,18,9645,train/surprise/15_image0029803.jpg
keras,42,5,4,2,19,1470,train/contempt/10_image0035762.jpg
keras,42,5,4,2,20,4378,train/fear/15_image0035290.jpg
keras,42,5,4,2,21,7806,train/sad/10_image0016471.jpg
keras,42,5,4,2,22,3337,train/disgust/15_image0041766.jpg
keras,42,5,4,2,23,2203,train/contempt/5_image0025336.jpg
keras,42,5,4,2,24,8657,train/sad/5_image0015309.jpg
keras,42,5,4,2,25,2567,train/disgust/10_image0007850.jpg
keras,42,5,4,2,26,1100,train/anger/5_image0023537.jpg
keras,42,5,4,2,27,6346,train/happy/5_ffhq_79.png
keras,42,5,4,2,28,5109,train/happy/10_ffhq_1402.png
keras,42,5,4,2,29,9553,train/surprise/15_image0021749.jpg
keras,42,5,4,2,30,7944,train/sad/10_image0025332.jpg
keras,42,5,4,2,31,7989,train/sad/10_image0027320.jpg
keras,42,5,4,3,0,5187,train/happy/10_ffhq_2217.png
keras,42,5,4,3,1,2188,train/contempt/5_image0020971.jpg
keras,42,5,4,3,2,1879,train/contempt/15_image0035684.jpg
keras,42,5,4,3,3,7330,train/neutral/5_ffhq_1931.png
keras,42,5,4,3,4,2178,train/contempt/5_image0018332.jpg
keras,42,5,4,3,5,9246,train/surprise/10_image0030915.jpg
keras,42,5,4,3,6,2205,train/contempt/5_image0025839.jpg
keras,42,5,4,3,7,4931,train/fear/5_image0037888.jpg
keras,42,5,4,3,8,2864,train/disgust/10_image0039497.jpg
keras,42,5,4,3,9,4353,train/fear/15_image0034129.jpg
keras,42,5,4,3,10,9585,train/surprise/15_image0024445.jpg
keras,42,5,4,3,11,8761,train/sad/5_image0022182.jpg
keras,42,5,4,3,12,4361,train/fear/15_image0034737.jpg
keras,42,5,4,3,13,3846,train/fear/10_image0027180.jpg
keras,42,5,4,3,14,2982,train/disgust/10_image0042437.jpg
keras,42,5,4,3,15,990,train/anger/5_image0018102.jpg
keras,42,5,4,3,16,2437,train/contempt/5_image0039683.jpg
keras,42,5,4,3,17,1250,train/anger/5_image0030162.jpg
keras,42,5,4,3,18,3709,train/disgust/5_image0041396.jpg
keras,42,5,4,3,19,4138,train/fear/10_image0039848.jpg
keras,42,5,4,3,20,646,train/anger/15_image0021889.jpg
keras,42,5,4,3,21,8233,train/sad/15_image0018037.jpg
keras,42,5,4,3,22,3930,train/fear/10_image0033904.jpg
keras,42,5,4,3,23,766,train/anger/15_image0027062.jpg
keras,42,5,4,3,24,4827,train/fear/5_image0035288.jpg
keras,42,5,4,3,25,2821,train/disgust/10_image0038339.jpg
keras,42,5,4,3,26,911,train/anger/5_image0009066.jpg
keras,42,5,4,3,27,4533,train/fear/15_image0039505.jpg
keras,42,5,4,3,28,466,train/anger/15_image0004550.jpg
keras,42,5,4,3,29,7474,train/neutral/5_ffhq_3951.png
keras,42,5,4,3,30,9422,train/surprise/15_ffhq_651.png
keras,42,5,4,3,31,817,train/anger/15_image0029815.jpg
