framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
pytorch,123,29,28,1,0,10027,train/surprise/5_image0024487.jpg
pytorch,123,29,28,1,1,7123,train/neutral/15_ffhq_4973.png
pytorch,123,29,28,1,2,6920,train/neutral/15_ffhq_2306.png
pytorch,123,29,28,1,3,3045,train/disgust/15_image0027631.jpg
pytorch,123,29,28,1,4,5370,train/happy/10_ffhq_4239.png
pytorch,123,29,28,1,5,680,train/anger/15_image0023601.jpg
pytorch,123,29,28,1,6,6644,train/neutral/10_ffhq_4469.png
pytorch,123,29,28,1,7,9334,train/surprise/10_image0034204.jpg
pytorch,123,29,28,1,8,8566,train/sad/5_image0005431.jpg
pytorch,123,29,28,1,9,4071,train/fear/10_image0038122.jpg
pytorch,123,29,28,1,10,5180,train/happy/10_ffhq_2172.png
pytorch,123,29,28,1,11,1915,train/contempt/15_image0036923.jpg
pytorch,123,29,28,1,12,7559,train/neutral/5_ffhq_478.png
pytorch,123,29,28,1,13,3597,train/disgust/5_image0037698.jpg
pytorch,123,29,28,1,14,2286,train/contempt/5_image0034341.jpg
pytorch,123,29,28,1,15,6658,train/neutral/10_ffhq_4732.png
pytorch,123,29,28,1,16,7209,train/neutral/15_ffhq_853.png
pytorch,123,29,28,1,17,1259,train/anger/5_image0030435.jpg
pytorch,123,29,28,1,18,4172,train/fear/10_image0040886.jpg
pytorch,123,29,28,1,19,6875,train/neutral/15_ffhq_1845.png
pytorch,123,29,28,1,20,7837,train/sad/10_image0019092.jpg
pytorch,123,29,28,1,21,3607,train/disgust/5_image0038082.jpg
pytorch,123,29,28,1,22,185,train/anger/10_image0019032.jpg
pytorch,123,29,28,1,23,3078,train/disgust/15_image0032547.jpg
pytorch,123,29,28,1,24,2462,train/contempt/5_image0040715.jpg
pytorch,123,29,28,1,25,5603,train/happy/15_ffhq_1930.png
pytorch,123,29,28,1,26,2732,train/disgust/10_image0035542.jpg
pytorch,123,29,28,1,27,2929,train/disgust/10_image0041491.jpg
pytorch,123,29,28,1,28,6912,train/neutral/15_ffhq_2214.png
pytorch,123,29,28,1,29,6805,train/neutral/15_ffhq_1061.png
