framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
pytorch,2026,16,15,1,0,5885,train/happy/15_ffhq_4925.png
pytorch,2026,16,15,1,1,2636,train/disgust/10_image0029084.jpg
pytorch,2026,16,15,1,2,1619,train/contempt/10_image0041045.jpg
pytorch,2026,16,15,1,3,9931,train/surprise/5_image0012865.jpg
pytorch,2026,16,15,1,4,3922,train/fear/10_image0033644.jpg
pytorch,2026,16,15,1,5,4756,train/fear/5_image0032149.jpg
pytorch,2026,16,15,1,6,3900,train/fear/10_image0032616.jpg
pytorch,2026,16,15,1,7,3738,train/disgust/5_image0041867.jpg
pytorch,2026,16,15,1,8,10038,train/surprise/5_image0025750.jpg
pytorch,2026,16,15,1,9,9086,train/surprise/10_image0015784.jpg
pytorch,2026,16,15,1,10,892,train/anger/5_image0006224.jpg
pytorch,2026,16,15,1,11,4211,train/fear/15_image0018155.jpg
pytorch,2026,16,15,1,12,742,train/anger/15_image0025852.jpg
pytorch,2026,16,15,1,13,5591,train/happy/15_ffhq_1824.png
pytorch,2026,16,15,1,14,3720,train/disgust/5_image0041563.jpg
pytorch,2026,16,15,1,15,1776,train/contempt/15_image0026765.jpg
pytorch,2026,16,15,1,16,7777,train/sad/10_image0013685.jpg
pytorch,2026,16,15,1,17,3373,train/disgust/5_ffhq_36.png
pytorch,2026,16,15,1,18,3275,train/disgust/15_image0040426.jpg
pytorch,2026,16,15,1,19,1377,train/contempt/10_image0028526.jpg
pytorch,2026,16,15,1,20,9815,train/surprise/15_image0034795.jpg
pytorch,2026,16,15,1,21,9414,train/surprise/15_ffhq_583.png
pytorch,2026,16,15,1,22,7471,train/neutral/5_ffhq_3934.png
pytorch,2026,16,15,1,23,2963,train/disgust/10_image0042092.jpg
pytorch,2026,16,15,1,24,1165,train/anger/5_image0026690.jpg
pytorch,2026,16,15,1,25,421,train/anger/10_image0030257.jpg
pytorch,2026,16,15,1,26,4295,train/fear/15_image0031362.jpg
pytorch,2026,16,15,1,27,8897,train/sad/5_image0028490.jpg
pytorch,2026,16,15,1,28,8789,train/sad/5_image0023726.jpg
pytorch,2026,16,15,1,29,5465,train/happy/10_ffhq_67.png
