framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
pytorch,2026,20,19,1,0,1675,train/contempt/10_image0042025.jpg
pytorch,2026,20,19,1,1,2557,train/contempt/5_image0042552.jpg
pytorch,2026,20,19,1,2,5364,train/happy/10_ffhq_4182.png
pytorch,2026,20,19,1,3,3198,train/disgust/15_image0037897.jpg
pytorch,2026,20,19,1,4,124,train/anger/10_image0015630.jpg
pytorch,2026,20,19,1,5,250,train/anger/10_image0021945.jpg
pytorch,2026,20,19,1,6,1844,train/contempt/15_image0033820.jpg
pytorch,2026,20,19,1,7,5298,train/happy/10_ffhq_3314.png
pytorch,2026,20,19,1,8,3263,train/disgust/15_image0040005.jpg
pytorch,2026,20,19,1,9,6517,train/neutral/10_ffhq_2551.png
pytorch,2026,20,19,1,10,2282,train/contempt/5_image0034144.jpg
pytorch,2026,20,19,1,11,2958,train/disgust/10_image0042027.jpg
pytorch,2026,20,19,1,12,7142,train/neutral/15_ffhq_5223.png
pytorch,2026,20,19,1,13,575,train/anger/15_image0018738.jpg
pytorch,2026,20,19,1,14,3590,train/disgust/5_image0037444.jpg
pytorch,2026,20,19,1,15,2070,train/contempt/15_image0041497.jpg
pytorch,2026,20,19,1,16,2106,train/contempt/15_image0042082.jpg
pytorch,2026,20,19,1,17,6084,train/happy/5_ffhq_2548.png
pytorch,2026,20,19,1,18,2528,train/contempt/5_image0042062.jpg
pytorch,2026,20,19,1,19,8562,train/sad/5_image0004941.jpg
pytorch,2026,20,19,1,20,2232,train/contempt/5_image0030928.jpg
pytorch,2026,20,19,1,21,4942,train/fear/5_image0038280.jpg
pytorch,2026,20,19,1,22,7192,train/neutral/15_ffhq_718.png
pytorch,2026,20,19,1,23,7704,train/sad/10_image0003774.jpg
pytorch,2026,20,19,1,24,8898,train/sad/5_image0028493.jpg
pytorch,2026,20,19,1,25,4102,train/fear/10_image0038981.jpg
pytorch,2026,20,19,1,26,907,train/anger/5_image0008894.jpg
pytorch,2026,20,19,1,27,9695,train/surprise/15_image0031489.jpg
pytorch,2026,20,19,1,28,5488,train/happy/10_ffhq_905.png
pytorch,2026,20,19,1,29,8686,train/sad/5_image0017484.jpg
pytorch,2026,20,19,1,30,6834,train/neutral/15_ffhq_1505.png
pytorch,2026,20,19,1,31,7162,train/neutral/15_ffhq_5548.png
pytorch,2026,20,19,2,0,5276,train/happy/10_ffhq_31.png
pytorch,2026,20,19,2,1,7729,train/sad/10_image0007355.jpg
pytorch,2026,20,19,2,2,7642,train/neutral/5_ffhq_670.png
pytorch,2026,20,19,2,3,2209,train/contempt/5_image0026636.jpg
pytorch,2026,20,19,2,4,3571,train/disgust/5_image0036913.jpg
pytorch,2026,20,19,2,5,156,train/anger/10_image0017685.jpg
pytorch,2026,20,19,2,6,7417,train/neutral/5_ffhq_280.png
pytorch,2026,20,19,2,7,6055,train/happy/5_ffhq_2288.png
pytorch,2026,20,19,2,8,1348,train/contempt/10_image0021302.jpg
pytorch,2026,20,19,2,9,4581,train/fear/15_image0040534.jpg
