framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
pytorch,123,16,15,1,0,8372,train/sad/15_image0025730.jpg
pytorch,123,16,15,1,1,240,train/anger/10_image0021542.jpg
pytorch,123,16,15,1,2,5417,train/happy/10_ffhq_4712.png
pytorch,123,16,15,1,3,6772,train/neutral/10_ffhq_828.png
pytorch,123,16,15,1,4,3180,train/disgust/15_image0037329.jpg
pytorch,123,16,15,1,5,8513,train/sad/15_image0030185.jpg
pytorch,123,16,15,1,6,2118,train/contempt/15_image0042290.jpg
pytorch,123,16,15,1,7,2678,train/disgust/10_image0033030.jpg
pytorch,123,16,15,1,8,6394,train/neutral/10_ffhq_129.png
pytorch,123,16,15,1,9,9574,train/surprise/15_image0023703.jpg
pytorch,123,16,15,1,10,8310,train/sad/15_image0022318.jpg
pytorch,123,16,15,1,11,2830,train/disgust/10_image0038524.jpg
pytorch,123,16,15,1,12,4353,train/fear/15_image0034129.jpg
pytorch,123,16,15,1,13,9161,train/surprise/10_image0023568.jpg
pytorch,123,16,15,1,14,4700,train/fear/5_image0027036.jpg
pytorch,123,16,15,1,15,9354,train/surprise/10_image0034878.jpg
pytorch,123,16,15,1,16,2833,train/disgust/10_image0038593.jpg
pytorch,123,16,15,1,17,2923,train/disgust/10_image0041445.jpg
pytorch,123,16,15,1,18,2444,train/contempt/5_image0039916.jpg
pytorch,123,16,15,1,19,700,train/anger/15_image0024347.jpg
pytorch,123,16,15,1,20,9584,train/surprise/15_image0024403.jpg
pytorch,123,16,15,1,21,258,train/anger/10_image0022456.jpg
pytorch,123,16,15,1,22,4847,train/fear/5_image0035700.jpg
pytorch,123,16,15,1,23,1277,train/contempt/10_ffhq_31.png
pytorch,123,16,15,1,24,8802,train/sad/5_image0024334.jpg
pytorch,123,16,15,1,25,2490,train/contempt/5_image0041356.jpg
pytorch,123,16,15,1,26,6823,train/neutral/15_ffhq_1292.png
pytorch,123,16,15,1,27,1897,train/contempt/15_image0036256.jpg
pytorch,123,16,15,1,28,5051,train/fear/5_image0040792.jpg
pytorch,123,16,15,1,29,43,train/anger/10_image0006756.jpg
pytorch,123,16,15,1,30,1723,train/contempt/15_image0012700.jpg
pytorch,123,16,15,1,31,6453,train/neutral/10_ffhq_1942.png
pytorch,123,16,15,2,0,819,train/anger/15_image0029902.jpg
pytorch,123,16,15,2,1,9743,train/surprise/15_image0033142.jpg
pytorch,123,16,15,2,2,6002,train/happy/5_ffhq_1531.png
pytorch,123,16,15,2,3,707,train/anger/15_image0024646.jpg
pytorch,123,16,15,2,4,8584,train/sad/5_image0006511.jpg
pytorch,123,16,15,2,5,5184,train/happy/10_ffhq_2190.png
pytorch,123,16,15,2,6,6087,train/happy/5_ffhq_2594.png
pytorch,123,16,15,2,7,533,train/anger/15_image0014651.jpg
pytorch,123,16,15,2,8,3984,train/fear/10_image0035783.jpg
pytorch,123,16,15,2,9,104,train/anger/10_image0013411.jpg
pytorch,123,16,15,2,10,7590,train/neutral/5_ffhq_5161.png
pytorch,123,16,15,2,11,1779,train/contempt/15_image0027258.jpg
pytorch,123,16,15,2,12,10039,train/surprise/5_image0025903.jpg
pytorch,123,16,15,2,13,5594,train/happy/15_ffhq_1846.png
pytorch,123,16,15,2,14,2241,train/contempt/5_image0031467.jpg
pytorch,123,16,15,2,15,7727,train/sad/10_image0006556.jpg
pytorch,123,16,15,2,16,6007,train/happy/5_ffhq_1603.png
pytorch,123,16,15,2,17,2317,train/contempt/5_image0035526.jpg
pytorch,123,16,15,2,18,1150,train/anger/5_image0026001.jpg
pytorch,123,16,15,2,19,3880,train/fear/10_image0031652.jpg
pytorch,123,16,15,2,20,1421,train/contempt/10_image0032548.jpg
pytorch,123,16,15,2,21,5195,train/happy/10_ffhq_2276.png
pytorch,123,16,15,2,22,5618,train/happy/15_ffhq_2094.png
pytorch,123,16,15,2,23,8269,train/sad/15_image0020107.jpg
pytorch,123,16,15,2,24,2221,train/contempt/5_image0028910.jpg
pytorch,123,16,15,2,25,1306,train/contempt/10_image0008574.jpg
pytorch,123,16,15,2,26,3940,train/fear/10_image0034596.jpg
pytorch,123,16,15,2,27,2042,train/contempt/15_image0040995.jpg
pytorch,123,16,15,2,28,1263,train/anger/5_image0030517.jpg
pytorch,123,16,15,2,29,8587,train/sad/5_image0006883.jpg
pytorch,123,16,15,2,30,978,train/anger/5_image0016786.jpg
pytorch,123,16,15,2,31,3478,train/disgust/5_image0032958.jpg
pytorch,123,16,15,3,0,5778,train/happy/15_ffhq_380.png
pytorch,123,16,15,3,1,6429,train/neutral/10_ffhq_1691.png
pytorch,123,16,15,3,2,653,train/anger/15_image0022267.jpg
pytorch,123,16,15,3,3,6515,train/neutral/10_ffhq_2531.png
pytorch,123,16,15,3,4,1060,train/anger/5_image0021964.jpg
pytorch,123,16,15,3,5,4329,train/fear/15_image0033028.jpg
pytorch,123,16,15,3,6,1380,train/contempt/10_image0029150.jpg
pytorch,123,16,15,3,7,2915,train/disgust/10_image0041238.jpg
pytorch,123,16,15,3,8,5096,train/happy/10_ffhq_1318.png
pytorch,123,16,15,3,9,9902,train/surprise/5_image0006573.jpg
pytorch,123,16,15,3,10,4517,train/fear/15_image0039130.jpg
pytorch,123,16,15,3,11,5872,train/happy/15_ffhq_4754.png
pytorch,123,16,15,3,12,1556,train/contempt/10_image0038844.jpg
pytorch,123,16,15,3,13,2765,train/disgust/10_image0036519.jpg
pytorch,123,16,15,3,14,5636,train/happy/15_ffhq_2248.png
pytorch,123,16,15,3,15,5081,train/happy/10_ffhq_1177.png
pytorch,123,16,15,3,16,1203,train/anger/5_image0027955.jpg
pytorch,123,16,15,3,17,4537,train/fear/15_image0039562.jpg
pytorch,123,16,15,3,18,2576,train/disgust/10_image0012922.jpg
pytorch,123,16,15,3,19,345,train/anger/10_image0026717.jpg
pytorch,123,16,15,3,20,1690,train/contempt/10_image0042401.jpg
pytorch,123,16,15,3,21,9412,train/surprise/15_ffhq_563.png
pytorch,123,16,15,3,22,6792,train/neutral/10_image0014997.jpg
pytorch,123,16,15,3,23,10067,train/surprise/5_image0027938.jpg
pytorch,123,16,15,3,24,5061,train/fear/5_image0040941.jpg
pytorch,123,16,15,3,25,2169,train/contempt/5_image0014228.jpg
pytorch,123,16,15,3,26,1867,train/contempt/15_image0035312.jpg
pytorch,123,16,15,3,27,416,train/anger/10_image0029990.jpg
pytorch,123,16,15,3,28,3246,train/disgust/15_image0039466.jpg
pytorch,123,16,15,3,29,7799,train/sad/10_image0015613.jpg
pytorch,123,16,15,3,30,9769,train/surprise/15_image0033532.jpg
pytorch,123,16,15,3,31,4248,train/fear/15_image0024529.jpg
