framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
keras,42,26,25,1,0,9181,train/surprise/10_image0025490.jpg
keras,42,26,25,1,1,9055,train/surprise/10_image0012099.jpg
keras,42,26,25,1,2,2530,train/contempt/5_image0042102.jpg
keras,42,26,25,1,3,5403,train/happy/10_ffhq_4585.png
keras,42,26,25,1,4,2051,train/contempt/15_image0041153.jpg
keras,42,26,25,1,5,3922,train/fear/10_image0033644.jpg
keras,42,26,25,1,6,9092,train/surprise/10_image0016841.jpg
keras,42,26,25,1,7,6665,train/neutral/10_ffhq_4785.png
keras,42,26,25,1,8,3600,train/disgust/5_image0037849.jpg
keras,42,26,25,1,9,7372,train/neutral/5_ffhq_238.png
keras,42,26,25,1,10,28,train/anger/10_image0004099.jpg
keras,42,26,25,1,11,8446,train/sad/15_image0028230.jpg
keras,42,26,25,1,12,9103,train/surprise/10_image0017897.jpg
keras,42,26,25,1,13,3754,train/disgust/5_image0042112.jpg
keras,42,26,25,1,14,5190,train/happy/10_ffhq_2256.png
keras,42,26,25,1,15,6861,train/neutral/15_ffhq_171.png
keras,42,26,25,1,16,9574,train/surprise/15_image0023703.jpg
keras,42,26,25,1,17,8193,train/sad/15_image0015536.jpg
keras,42,26,25,1,18,2182,train/contempt/5_image0019559.jpg
keras,42,26,25,1,19,3731,train/disgust/5_image0041782.jpg
keras,42,26,25,1,20,1433,train/contempt/10_image0033594.jpg
keras,42,26,25,1,21,4521,train/fear/15_image0039255.jpg
keras,42,26,25,1,22,1602,train/contempt/10_image0040799.jpg
keras,42,26,25,1,23,3200,train/disgust/15_image0037988.jpg
keras,42,26,25,1,24,7725,train/sad/10_image0006254.jpg
keras,42,26,25,1,25,7290,train/neutral/5_ffhq_1542.png
keras,42,26,25,1,26,8217,train/sad/15_image0017308.jpg
keras,42,26,25,1,27,143,train/anger/10_image0016900.jpg
keras,42,26,25,1,28,4349,train/fear/15_image0033867.jpg
keras,42,26,25,1,29,2642,train/disgust/10_image0029965.jpg
keras,42,26,25,1,30,7595,train/neutral/5_ffhq_5219.png
keras,42,26,25,1,31,1648,train/contempt/10_image0041564.jpg
keras,42,26,25,2,0,9814,train/surprise/15_image0034788.jpg
keras,42,26,25,2,1,9455,train/surprise/15_image0006388.jpg
keras,42,26,25,2,2,6123,train/happy/5_ffhq_2893.png
keras,42,26,25,2,3,5131,train/happy/10_ffhq_168.png
keras,42,26,25,2,4,4939,train/fear/5_image0038122.jpg
keras,42,26,25,2,5,8441,train/sad/15_image0028141.jpg
keras,42,26,25,2,6,1757,train/contempt/15_image0022706.jpg
keras,42,26,25,2,7,7276,train/neutral/5_ffhq_1372.png
keras,42,26,25,2,8,1606,train/contempt/10_image0040897.jpg
keras,42,26,25,2,9,508,train/anger/15_image0012248.jpg
keras,42,26,25,2,10,8053,train/sad/10_image0029548.jpg
keras,42,26,25,2,11,4975,train/fear/5_image0039116.jpg
keras,42,26,25,2,12,5754,train/happy/15_ffhq_3590.png
keras,42,26,25,2,13,858,train/anger/5_image0001741.jpg
keras,42,26,25,2,14,8262,train/sad/15_image0019857.jpg
keras,42,26,25,2,15,9717,train/surprise/15_image0032445.jpg
keras,42,26,25,2,16,6515,train/neutral/10_ffhq_2531.png
keras,42,26,25,2,17,815,train/anger/15_image0029652.jpg
keras,42,26,25,2,18,8014,train/sad/10_image0028454.jpg
keras,42,26,25,2,19,1483,train/contempt/10_image0036270.jpg
keras,42,26,25,2,20,8082,train/sad/15_image0000290.jpg
keras,42,26,25,2,21,8907,train/sad/5_image0028919.jpg
keras,42,26,25,2,22,3406,train/disgust/5_image0017810.jpg
keras,42,26,25,2,23,3251,train/disgust/15_image0039610.jpg
keras,42,26,25,2,24,8992,train/surprise/10_ffhq_556.png
keras,42,26,25,2,25,7121,train/neutral/15_ffhq_4963.png
keras,42,26,25,2,26,4651,train/fear/5_image0017873.jpg
keras,42,26,25,2,27,2918,train/disgust/10_image0041342.jpg
keras,42,26,25,2,28,6874,train/neutral/15_ffhq_1823.png
keras,42,26,25,2,29,6072,train/happy/5_ffhq_2417.png
keras,42,26,25,2,30,6029,train/happy/5_ffhq_1899.png
keras,42,26,25,2,31,10232,train/surprise/5_image0034456.jpg
keras,42,26,25,3,0,1396,train/contempt/10_image0030901.jpg
keras,42,26,25,3,1,5441,train/happy/10_ffhq_4949.png
keras,42,26,25,3,2,896,train/anger/5_image0006756.jpg
keras,42,26,25,3,3,942,train/anger/5_image0013498.jpg
keras,42,26,25,3,4,8429,train/sad/15_image0027758.jpg
keras,42,26,25,3,5,6782,train/neutral/10_ffhq_908.png
keras,42,26,25,3,6,6990,train/neutral/15_ffhq_3038.png
keras,42,26,25,3,7,7368,train/neutral/5_ffhq_2339.png
keras,42,26,25,3,8,2453,train/contempt/5_image0040237.jpg
keras,42,26,25,3,9,3632,train/disgust/5_image0038838.jpg
keras,42,26,25,3,10,9134,train/surprise/10_image0021293.jpg
keras,42,26,25,3,11,918,train/anger/5_image0010015.jpg
keras,42,26,25,3,12,3607,train/disgust/5_image0038082.jpg
keras,42,26,25,3,13,6205,train/happy/5_ffhq_3627.png
keras,42,26,25,3,14,10135,train/surprise/5_image0031264.jpg
keras,42,26,25,3,15,9997,train/surprise/5_image0021431.jpg
keras,42,26,25,3,16,7320,train/neutral/5_ffhq_1850.png
keras,42,26,25,3,17,8418,train/sad/15_image0027542.jpg
keras,42,26,25,3,18,8982,train/surprise/10_ffhq_390.png
keras,42,26,25,3,19,9473,train/surprise/15_image0009592.jpg
keras,42,26,25,3,20,3260,train/disgust/15_image0039960.jpg
keras,42,26,25,3,21,1983,train/contempt/15_image0039131.jpg
keras,42,26,25,3,22,5371,train/happy/10_ffhq_424.png
keras,42,26,25,3,23,8921,train/sad/5_image0029474.jpg
keras,42,26,25,3,24,2213,train/contempt/5_image0027022.jpg
keras,42,26,25,3,25,1661,train/contempt/10_image0041811.jpg
keras,42,26,25,3,26,6358,train/happy/5_ffhq_948.png
keras,42,26,25,3,27,5134,train/happy/10_ffhq_1688.png
keras,42,26,25,3,28,1371,train/contempt/10_image0027258.jpg
keras,42,26,25,3,29,6961,train/neutral/15_ffhq_27.png
keras,42,26,25,3,30,2616,train/disgust/10_image0025172.jpg
keras,42,26,25,3,31,9380,train/surprise/15_ffhq_303.png
