framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
keras,42,18,17,1,0,199,train/anger/10_image0019639.jpg
keras,42,18,17,1,1,5556,train/happy/15_ffhq_1561.png
keras,42,18,17,1,2,786,train/anger/15_image0028225.jpg
keras,42,18,17,1,3,9766,train/surprise/15_image0033475.jpg
keras,42,18,17,1,4,1111,train/anger/5_image0024073.jpg
keras,42,18,17,1,5,3633,train/disgust/5_image0038886.jpg
keras,42,18,17,1,6,3651,train/disgust/5_image0039497.jpg
keras,42,18,17,1,7,6865,train/neutral/15_ffhq_1731.png
keras,42,18,17,1,8,3206,train/disgust/15_image0038304.jpg
keras,42,18,17,1,9,1431,train/contempt/10_image0033561.jpg
keras,42,18,17,1,10,9095,train/surprise/10_image0017051.jpg
keras,42,18,17,1,11,10021,train/surprise/5_image0023863.jpg
keras,42,18,17,1,12,6081,train/happy/5_ffhq_253.png
keras,42,18,17,1,13,9732,train/surprise/15_image0032826.jpg
keras,42,18,17,1,14,9711,train/surprise/15_image0031968.jpg
keras,42,18,17,1,15,5754,train/happy/15_ffhq_3590.png
keras,42,18,17,1,16,3053,train/disgust/15_image0030451.jpg
keras,42,18,17,1,17,6642,train/neutral/10_ffhq_4434.png
keras,42,18,17,1,18,4004,train/fear/10_image0036371.jpg
keras,42,18,17,1,19,2692,train/disgust/10_image0033815.jpg
keras,42,18,17,1,20,1851,train/contempt/15_image0034520.jpg
keras,42,18,17,1,21,397,train/anger/10_image0028964.jpg
keras,42,18,17,1,22,6923,train/neutral/15_ffhq_2334.png
keras,42,18,17,1,23,3238,train/disgust/15_image0039101.jpg
keras,42,18,17,1,24,7671,train/neutral/5_ffhq_991.png
keras,42,18,17,1,25,5184,train/happy/10_ffhq_2190.png
keras,42,18,17,1,26,10242,train/surprise/5_image0034759.jpg
keras,42,18,17,1,27,2976,train/disgust/10_image0042353.jpg
keras,42,18,17,1,28,10114,train/surprise/5_image0030828.jpg
keras,42,18,17,1,29,10236,train/surprise/5_image0034597.jpg
keras,42,18,17,1,30,9651,train/surprise/15_image0030112.jpg
keras,42,18,17,1,31,355,train/anger/10_image0026981.jpg
keras,42,18,17,2,0,6003,train/happy/5_ffhq_1577.png
keras,42,18,17,2,1,5109,train/happy/10_ffhq_1402.png
keras,42,18,17,2,2,3631,train/disgust/5_image0038827.jpg
keras,42,18,17,2,3,8804,train/sad/5_image0024352.jpg
keras,42,18,17,2,4,5095,train/happy/10_ffhq_1313.png
keras,42,18,17,2,5,5407,train/happy/10_ffhq_4638.png
keras,42,18,17,2,6,1549,train/contempt/10_image0038506.jpg
keras,42,18,17,2,7,5581,train/happy/15_ffhq_1744.png
keras,42,18,17,2,8,5579,train/happy/15_ffhq_1722.png
keras,42,18,17,2,9,3533,train/disgust/5_image0035902.jpg
keras,42,18,17,2,10,6016,train/happy/5_ffhq_1727.png
keras,42,18,17,2,11,1751,train/contempt/15_image0021030.jpg
keras,42,18,17,2,12,7854,train/sad/10_image0020189.jpg
keras,42,18,17,2,13,9393,train/surprise/15_ffhq_399.png
keras,42,18,17,2,14,5056,train/fear/5_image0040868.jpg
keras,42,18,17,2,15,8695,train/sad/5_image0017946.jpg
keras,42,18,17,2,16,8170,train/sad/15_image0012985.jpg
keras,42,18,17,2,17,6713,train/neutral/10_ffhq_5339.png
keras,42,18,17,2,18,3482,train/disgust/5_image0033172.jpg
keras,42,18,17,2,19,6693,train/neutral/10_ffhq_5126.png
keras,42,18,17,2,20,3918,train/fear/10_image0033492.jpg
keras,42,18,17,2,21,1269,train/anger/5_image0030654.jpg
keras,42,18,17,2,22,4350,train/fear/15_image0033893.jpg
keras,42,18,17,2,23,1567,train/contempt/10_image0039164.jpg
keras,42,18,17,2,24,2602,train/disgust/10_image0020719.jpg
keras,42,18,17,2,25,9698,train/surprise/15_image0031541.jpg
keras,42,18,17,2,26,1897,train/contempt/15_image0036256.jpg
keras,42,18,17,2,27,3560,train/disgust/5_image0036566.jpg
keras,42,18,17,2,28,9226,train/surprise/10_image0029243.jpg
keras,42,18,17,2,29,1986,train/contempt/15_image0039215.jpg
keras,42,18,17,2,30,1878,train/contempt/15_image0035572.jpg
keras,42,18,17,2,31,7858,train/sad/10_image0020270.jpg
