framework,seed,epoch,schedule_index,batch_index,position_in_batch,sample_index,relative_path
keras,2026,25,24,1,0,8950,train/sad/5_image0030291.jpg
keras,2026,25,24,1,1,1632,train/contempt/10_image0041253.jpg
keras,2026,25,24,1,2,7787,train/sad/10_image0014287.jpg
keras,2026,25,24,1,3,7478,train/neutral/5_ffhq_3987.png
keras,2026,25,24,1,4,3129,train/disgust/15_image0035704.jpg
keras,2026,25,24,1,5,572,train/anger/15_image0018590.jpg
keras,2026,25,24,1,6,4096,train/fear/10_image0038801.jpg
keras,2026,25,24,1,7,3862,train/fear/10_image0029966.jpg
keras,2026,25,24,1,8,9877,train/surprise/5_ffhq_645.png
keras,2026,25,24,1,9,7252,train/neutral/5_ffhq_111.png
keras,2026,25,24,1,10,2751,train/disgust/10_image0035960.jpg
keras,2026,25,24,1,11,6990,train/neutral/15_ffhq_3038.png
keras,2026,25,24,1,12,140,train/anger/10_image0016779.jpg
keras,2026,25,24,1,13,3121,train/disgust/15_image0035528.jpg
keras,2026,25,24,1,14,153,train/anger/10_image0017553.jpg
keras,2026,25,24,1,15,8027,train/sad/10_image0028914.jpg
keras,2026,25,24,1,16,2774,train/disgust/10_image0036887.jpg
keras,2026,25,24,1,17,9483,train/surprise/15_image0012219.jpg
keras,2026,25,24,1,18,9981,train/surprise/5_image0020542.jpg
keras,2026,25,24,1,19,6077,train/happy/5_ffhq_2497.png
keras,2026,25,24,1,20,6468,train/neutral/10_ffhq_21.png
keras,2026,25,24,1,21,8532,train/sad/5_image0000179.jpg
keras,2026,25,24,1,22,617,train/anger/15_image0020521.jpg
keras,2026,25,24,1,23,7342,train/neutral/5_ffhq_2014.png
keras,2026,25,24,1,24,348,train/anger/10_image0026820.jpg
keras,2026,25,24,1,25,1720,train/contempt/15_image0012347.jpg
keras,2026,25,24,1,26,7471,train/neutral/5_ffhq_3934.png
keras,2026,25,24,1,27,3309,train/disgust/15_image0041264.jpg
keras,2026,25,24,1,28,3211,train/disgust/15_image0038476.jpg
keras,2026,25,24,1,29,7877,train/sad/10_image0021277.jpg
keras,2026,25,24,1,30,10019,train/surprise/5_image0023495.jpg
keras,2026,25,24,1,31,8929,train/sad/5_image0029739.jpg
keras,2026,25,24,2,0,2413,train/contempt/5_image0038871.jpg
keras,2026,25,24,2,1,7105,train/neutral/15_ffhq_4798.png
keras,2026,25,24,2,2,8184,train/sad/15_image0014523.jpg
keras,2026,25,24,2,3,1622,train/contempt/10_image0041054.jpg
keras,2026,25,24,2,4,6083,train/happy/5_ffhq_2542.png
keras,2026,25,24,2,5,4881,train/fear/5_image0036592.jpg
keras,2026,25,24,2,6,1615,train/contempt/10_image0041005.jpg
keras,2026,25,24,2,7,1600,train/contempt/10_image0040713.jpg
keras,2026,25,24,2,8,9395,train/surprise/15_ffhq_407.png
keras,2026,25,24,2,9,8457,train/sad/15_image0028539.jpg
keras,2026,25,24,2,10,9189,train/surprise/10_image0026130.jpg
keras,2026,25,24,2,11,4382,train/fear/15_image0035367.jpg
keras,2026,25,24,2,12,37,train/anger/10_image0005334.jpg
keras,2026,25,24,2,13,7422,train/neutral/5_ffhq_2846.png
keras,2026,25,24,2,14,9120,train/surprise/10_image0019956.jpg
keras,2026,25,24,2,15,1620,train/contempt/10_image0041049.jpg
keras,2026,25,24,2,16,7668,train/neutral/5_ffhq_937.png
keras,2026,25,24,2,17,9553,train/surprise/15_image0021749.jpg
keras,2026,25,24,2,18,8962,train/surprise/10_ffhq_186.png
keras,2026,25,24,2,19,4406,train/fear/15_image0035919.jpg
keras,2026,25,24,2,20,1415,train/contempt/10_image0032304.jpg
keras,2026,25,24,2,21,2833,train/disgust/10_image0038593.jpg
keras,2026,25,24,2,22,6636,train/neutral/10_ffhq_4374.png
keras,2026,25,24,2,23,3444,train/disgust/5_image0030514.jpg
keras,2026,25,24,2,24,3946,train/fear/10_image0034780.jpg
keras,2026,25,24,2,25,2740,train/disgust/10_image0035772.jpg
keras,2026,25,24,2,26,853,train/anger/5_image0001015.jpg
keras,2026,25,24,2,27,8222,train/sad/15_image0017609.jpg
keras,2026,25,24,2,28,802,train/anger/15_image0028833.jpg
